t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_miou,v_dice,PatchCL_weight,time
28.5136,0.0545,7.625,6.9241,0.908,0.9455,0.0686,0.0686,0,0.8697,0.9314,0.1,2024-06-21 05:10:11
28.5107,0.0537,7.625,6.9236,0.9089,0.9463,0.0684,0.0684,0,0.8705,0.9316,0.1,2024-06-21 05:20:36
28.4999,0.0511,7.625,6.9216,0.9103,0.9489,0.069,0.069,0,0.8691,0.931,0.1,2024-06-21 05:31:05
28.5034,0.0507,7.625,6.9225,0.9108,0.9493,0.0694,0.0694,0,0.8689,0.9306,0.1,2024-06-21 05:41:32
28.495,0.0521,7.625,6.9201,0.9105,0.9479,0.0692,0.0692,0,0.8691,0.9308,0.1,2024-06-21 05:52:07
28.4993,0.0508,7.625,6.9215,0.9124,0.9492,0.0686,0.0686,0,0.8696,0.9314,0.1,2024-06-21 06:02:33
28.5025,0.0494,7.625,6.9226,0.913,0.9506,0.0687,0.0687,0,0.8694,0.9313,0.1,2024-06-21 06:12:59
28.4983,0.0515,7.625,6.9211,0.9113,0.9485,0.0682,0.0682,0,0.8705,0.9318,0.1,2024-06-21 06:23:32
28.4965,0.0535,7.625,6.9201,0.9088,0.9465,0.0687,0.0687,0,0.8696,0.9313,0.1,2024-06-21 06:33:59
28.5025,0.0499,7.625,6.9225,0.9127,0.9501,0.0687,0.0687,0,0.8704,0.9313,0.1,2024-06-21 06:44:29
28.4929,0.0511,7.625,6.9198,0.9101,0.9489,0.0688,0.0688,0,0.8695,0.9312,0.1,2024-06-21 06:54:51
28.4955,0.053,7.625,6.92,0.9075,0.947,0.0689,0.0689,0,0.8698,0.9311,0.1,2024-06-21 07:05:23
28.5063,0.0516,7.625,6.9231,0.9115,0.9484,0.0687,0.0687,0,0.8697,0.9313,0.1,2024-06-21 07:15:44
28.496,0.0504,7.625,6.9208,0.9152,0.9496,0.0685,0.0685,0,0.87,0.9315,0.1,2024-06-21 07:26:11
28.4922,0.0506,7.625,6.9198,0.9136,0.9494,0.0684,0.0684,0,0.8706,0.9316,0.1,2024-06-21 07:36:47
28.5099,0.0554,7.625,6.923,0.9058,0.9446,0.0687,0.0687,0,0.8696,0.9313,0.1,2024-06-21 07:47:26
28.5056,0.0499,7.625,6.9233,0.9119,0.9501,0.0683,0.0683,0,0.8706,0.9317,0.1,2024-06-21 07:58:05
28.4964,0.0515,7.625,6.9206,0.9118,0.9485,0.0683,0.0683,0,0.87,0.9317,0.1,2024-06-21 08:08:41
28.4968,0.0492,7.625,6.9213,0.9148,0.9508,0.0685,0.0685,0,0.8703,0.9315,0.1,2024-06-21 08:19:13
28.4987,0.051,7.625,6.9213,0.9099,0.949,0.0686,0.0686,0,0.87,0.9314,0.1,2024-06-21 08:29:39
28.4942,0.0518,7.625,6.92,0.9112,0.9482,0.0687,0.0687,0,0.87,0.9313,0.1,2024-06-21 08:40:04
28.497,0.0503,7.625,6.9211,0.9113,0.9497,0.069,0.069,0,0.8693,0.931,0.1,2024-06-21 08:50:35
28.4863,0.0492,7.625,6.9187,0.9138,0.9508,0.0683,0.0683,0,0.8703,0.9317,0.1,2024-06-21 09:01:07
28.5019,0.0509,7.625,6.9221,0.9132,0.9491,0.0683,0.0683,0,0.8708,0.9317,0.1,2024-06-21 09:11:45
28.5048,0.054,7.625,6.9221,0.9071,0.946,0.0685,0.0685,0,0.8702,0.9315,0.1,2024-06-21 09:22:16
28.491,0.0521,7.625,6.9191,0.9099,0.9479,0.0684,0.0684,0,0.8705,0.9316,0.1,2024-06-21 09:32:42
28.5003,0.0512,7.625,6.9217,0.9104,0.9488,0.0687,0.0687,0,0.87,0.9313,0.1,2024-06-21 09:43:11
28.4953,0.0526,7.625,6.9201,0.9099,0.9474,0.0686,0.0686,0,0.8703,0.9314,0.1,2024-06-21 09:53:43
28.5024,0.0525,7.625,6.9218,0.9093,0.9475,0.0684,0.0684,0,0.8699,0.9316,0.1,2024-06-21 10:04:18
28.4959,0.0528,7.625,6.9201,0.9097,0.9472,0.0689,0.0689,0,0.8695,0.9311,0.1,2024-06-21 10:14:50
28.4958,0.0526,7.625,6.9202,0.909,0.9474,0.0684,0.0684,0,0.8701,0.9316,0.1,2024-06-21 10:25:17
28.4995,0.0493,7.625,6.9219,0.9126,0.9507,0.0688,0.0688,0,0.8697,0.9312,0.1,2024-06-21 10:35:49
28.4934,0.0494,7.625,6.9204,0.9134,0.9506,0.0686,0.0686,0,0.8703,0.9314,0.1,2024-06-21 10:46:21
28.5034,0.0516,7.6250,6.9223,0.9112,0.9484,0.0686,0.0686,0,0.8696,0.9314,0.1,2024-06-21 10:56:52
