t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_miou,v_dice,PatchCL_weight,time
0.7537,0.0229,1.4617,0,0.9522,0.9771,0.1211,0.1211,0,0.7748,0.8789,0.5,2024-06-23 17:23:51
0.7881,0.0222,1.5317,0,0.9532,0.9778,0.1442,0.1442,0,0.747,0.8558,0.5,2024-06-23 17:25:02
0.7584,0.0221,1.4727,0,0.9526,0.9779,0.1271,0.1271,0,0.7644,0.8729,0.5,2024-06-23 17:26:11
0.7488,0.0213,1.4549,0,0.9547,0.9787,0.1332,0.1332,0,0.7585,0.8668,0.5,2024-06-23 17:27:20
0.7212,0.0199,1.4025,0,0.9571,0.9801,0.1271,0.1271,0,0.7648,0.8729,0.5,2024-06-23 17:28:28
0.6826,0.019,1.3272,0,0.9596,0.981,0.1306,0.1306,0,0.7613,0.8694,0.5,2024-06-23 17:29:35
0.654,0.0187,1.2706,0,0.9604,0.9813,0.1338,0.1338,0,0.7559,0.8662,0.5,2024-06-23 17:30:44
0.662,0.0184,1.2873,0,0.9607,0.9816,0.1334,0.1334,0,0.7581,0.8666,0.5,2024-06-23 17:31:53
0.6552,0.018,1.2744,0,0.9615,0.982,0.1296,0.1296,0,0.7633,0.8704,0.5,2024-06-23 17:33:04
0.6432,0.0176,1.2513,0,0.9623,0.9824,0.1325,0.1325,0,0.7618,0.8675,0.5,2024-06-23 17:34:15
0.6353,0.0172,1.2362,0,0.9632,0.9828,0.1325,0.1325,0,0.7591,0.8675,0.5,2024-06-23 17:35:23
0.6343,0.016,1.2366,0,0.9654,0.984,0.1296,0.1296,0,0.7633,0.8704,0.5,2024-06-23 17:36:33
0.6183,0.0158,1.205,0,0.9659,0.9842,0.1287,0.1287,0,0.7618,0.8713,0.5,2024-06-23 17:37:43
0.6199,0.0162,1.2075,0,0.9655,0.9838,0.1319,0.1319,0,0.7586,0.8681,0.5,2024-06-23 17:38:50
0.6062,0.0168,1.1788,0,0.9637,0.9832,0.1294,0.1294,0,0.759,0.8706,0.5,2024-06-23 17:40:00
0.5937,0.0168,1.1539,0,0.9638,0.9832,0.1307,0.1307,0,0.7574,0.8693,0.5,2024-06-23 17:41:09
0.5909,0.016,1.1497,0,0.9653,0.984,0.1265,0.1265,0,0.764,0.8735,0.5,2024-06-23 17:42:18
0.6953,0.0374,1.3158,0,0.9219,0.9626,0.2367,0.2367,0,0.5939,0.7633,0.5,2024-06-23 17:43:27
0.8549,0.1865,1.337,0,0.698,0.8135,0.2061,0.2061,0,0.6719,0.7939,0.5,2024-06-23 17:44:38
0.8113,0.2016,1.2194,0,0.6724,0.7984,0.1542,0.1542,0,0.7278,0.8458,0.5,2024-06-23 17:45:48
0.7304,0.1465,1.1677,0,0.7543,0.8535,0.1402,0.1402,0,0.7439,0.8598,0.5,2024-06-23 17:46:55
0.6454,0.1216,1.0477,0,0.7885,0.8784,0.1504,0.1504,0,0.7302,0.8496,0.5,2024-06-23 17:48:06
0.6118,0.0973,1.029,0,0.8253,0.9027,0.146,0.146,0,0.7358,0.854,0.5,2024-06-23 17:49:13
0.5739,0.0822,0.9834,0,0.8486,0.9178,0.1451,0.1451,0,0.7433,0.8549,0.5,2024-06-23 17:50:21
0.5564,0.071,0.9708,0,0.8654,0.929,0.1466,0.1466,0,0.7445,0.8534,0.5,2024-06-23 17:51:30
0.5574,0.0576,0.9996,0,0.8858,0.9424,0.1413,0.1413,0,0.7485,0.8587,0.5,2024-06-23 17:52:40
0.5459,0.0491,0.9935,0,0.9011,0.9509,0.147,0.147,0,0.7365,0.853,0.5,2024-06-23 17:53:47
0.5371,0.0446,0.985,0,0.9095,0.9554,0.1329,0.1329,0,0.7573,0.8671,0.5,2024-06-23 17:54:56
0.535,0.0377,0.9946,0,0.9208,0.9623,0.1369,0.1369,0,0.7497,0.8631,0.5,2024-06-23 17:56:05
0.5277,0.0334,0.9886,0,0.9294,0.9666,0.1418,0.1418,0,0.7431,0.8582,0.5,2024-06-23 17:57:14
0.5394,0.0301,1.0185,0,0.9371,0.9699,0.1394,0.1394,0,0.7517,0.8606,0.5,2024-06-23 17:58:23
0.5498,0.0281,1.0433,0,0.9406,0.9719,0.1447,0.1447,0,0.7411,0.8553,0.5,2024-06-23 17:59:31
0.6683,0.0295,1.2776,0,0.9382,0.9705,0.1394,0.1394,0,0.7465,0.8606,0.5,2024-06-23 18:00:39
0.616,0.0288,1.1745,0,0.9392,0.9712,0.1419,0.1419,0,0.7428,0.8581,0.5,2024-06-23 18:01:55
0.6234,0.0267,1.1934,0,0.9441,0.9733,0.139,0.139,0,0.7461,0.861,0.5,2024-06-23 18:03:04
0.6147,0.0244,1.1806,0,0.9489,0.9756,0.1366,0.1366,0,0.7494,0.8634,0.5,2024-06-23 18:04:14
0.5547,0.023,1.0633,0,0.9512,0.977,0.1358,0.1358,0,0.75,0.8642,0.5,2024-06-23 18:05:24
0.5171,0.0395,0.9552,0,0.9188,0.9605,0.138,0.138,0,0.7432,0.862,0.5,2024-06-23 18:06:37
0.5253,0.0602,0.9302,0,0.8851,0.9398,0.1539,0.1539,0,0.7314,0.8461,0.5,2024-06-23 18:07:49
0.5186,0.0661,0.9051,0,0.8744,0.9339,0.1307,0.1307,0,0.7627,0.8693,0.5,2024-06-23 18:08:57
0.5059,0.0548,0.9021,0,0.8891,0.9452,0.1621,0.1621,0,0.7301,0.8379,0.5,2024-06-23 18:10:08
0.4825,0.0389,0.8872,0,0.9190,0.9611,0.1312,0.1312,0,0.7545,0.8688,0.5,2024-06-23 18:11:15
