t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_miou,v_dice,PatchCL_weight,time
0.462,0.0891,0.7457,0,0.8474,0.9109,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:13:19
1.6504,0.0891,3.1226,0,0.8476,0.9109,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:15:19
1.4094,0.0891,2.6408,0,0.8478,0.9109,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 18:17:16
1.3196,0.089,2.4611,0,0.8475,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:19:21
1.6393,0.0888,3.101,0,0.848,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:21:28
1.7486,0.089,3.3192,0,0.8477,0.911,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 18:23:38
1.6277,0.0888,3.0779,0,0.8479,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:25:47
1.4615,0.0892,2.7445,0,0.8465,0.9108,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 18:27:52
1.3307,0.0891,2.4833,0,0.8476,0.9109,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:30:00
1.2352,0.0887,2.2931,0,0.8481,0.9113,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:32:10
1.1872,0.0891,2.1961,0,0.8474,0.9109,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 18:34:21
1.2027,0.0893,2.2269,0,0.8469,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:36:27
1.1969,0.0885,2.2168,0,0.848,0.9115,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 18:38:40
1.1419,0.089,2.1058,0,0.8474,0.911,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:40:51
1.1264,0.0891,2.0745,0,0.8474,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:43:06
1.1973,0.0894,2.2158,0,0.8468,0.9106,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 18:45:14
1.2382,0.0892,2.2979,0,0.8475,0.9108,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 18:47:26
1.2668,0.089,2.3558,0,0.8479,0.911,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 18:49:29
1.227,0.0889,2.2761,0,0.8477,0.9111,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:51:34
1.1877,0.0892,2.197,0,0.8477,0.9108,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:53:38
1.154,0.0894,2.1292,0,0.8476,0.9106,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 18:55:41
1.0481,0.0892,1.9179,0,0.8471,0.9108,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 18:57:48
0.937,0.0888,1.6964,0,0.848,0.9112,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 19:00:08
0.9515,0.0891,1.7248,0,0.8472,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:02:21
0.9752,0.089,1.7723,0,0.847,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:04:33
1.0385,0.0888,1.8994,0,0.8474,0.9112,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 19:06:38
1.0921,0.0892,2.0057,0,0.8476,0.9108,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 19:08:49
1.1038,0.0893,2.029,0,0.8476,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:10:59
1.0734,0.0886,1.9697,0,0.8479,0.9114,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:13:12
1.1842,0.0888,2.1908,0,0.8477,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:15:32
1.3737,0.0883,2.5707,0,0.8488,0.9117,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:17:46
1.3975,0.089,2.617,0,0.8474,0.911,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 19:20:00
1.4027,0.089,2.6273,0,0.8483,0.911,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:22:11
1.3417,0.0888,2.5057,0,0.8477,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:24:20
1.3473,0.0891,2.5163,0,0.8479,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:26:27
1.4375,0.0887,2.6976,0,0.848,0.9113,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 19:28:38
1.4602,0.0888,2.7429,0,0.8481,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:30:45
1.5649,0.0894,2.951,0,0.8466,0.9106,0.1326,0.1326,0,0.7525,0.8674,0.5,2024-06-23 19:32:54
1.5662,0.0889,2.9547,0,0.8476,0.9111,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 19:35:13
1.6213,0.0893,3.0639,0,0.8473,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:37:17
1.6457,0.0892,3.113,0,0.8471,0.9108,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 19:39:19
1.736,0.0893,3.2933,0,0.8475,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:41:23
1.6696,0.0893,3.1607,0,0.8474,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:43:28
1.6557,0.0888,3.1339,0,0.8483,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:45:31
1.6638,0.0888,3.1501,0,0.848,0.9112,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:47:37
1.7187,0.089,3.2596,0,0.8477,0.911,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 19:49:42
1.5746,0.0882,2.9728,0,0.8481,0.9118,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:51:44
1.3532,0.0893,2.5279,0,0.8475,0.9107,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 19:53:48
1.2815,0.0889,2.3853,0,0.8476,0.9111,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 19:55:53
1.1977,0.0889,2.2175,0,0.847,0.9111,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 19:57:55
1.1494,0.0891,2.1205,0,0.8473,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:00:00
1.1953,0.0886,2.2134,0,0.8478,0.9114,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:02:05
1.2003,0.089,2.2226,0,0.8477,0.911,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 20:04:10
1.2133,0.0886,2.2493,0,0.8478,0.9114,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 20:06:18
1.1245,0.0894,2.0704,0,0.8473,0.9106,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:08:22
1.2241,0.0894,2.2695,0,0.8467,0.9106,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:10:27
1.1965,0.0884,2.2163,0,0.8485,0.9116,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 20:12:29
1.1802,0.0891,2.1822,0,0.8468,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:14:36
1.0397,0.0887,1.9019,0,0.8481,0.9113,0.1325,0.1325,0,0.7526,0.8675,0.5,2024-06-23 20:16:40
1.0394,0.0892,1.9004,0,0.8474,0.9108,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 20:18:44
1.0093,0.0895,1.8397,0,0.8472,0.9105,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:21:06
1.0561,0.0891,1.934,0,0.8475,0.9109,0.1324,0.1324,0,0.7528,0.8676,0.5,2024-06-23 20:23:20
1.0311,0.0888,1.8847,0,0.8483,0.9112,0.1325,0.1325,0,0.7528,0.8675,0.5,2024-06-23 20:25:34
1.1382,0.0884,2.0996,0,0.8486,0.9116,0.1326,0.1326,0,0.7526,0.8674,0.5,2024-06-23 20:28:00
1.1991,0.0891,2.22,0,0.8478,0.9109,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:30:25
1.3016,0.0889,2.4253,0,0.8475,0.9111,0.1325,0.1325,0,0.7527,0.8675,0.5,2024-06-23 20:32:35
