t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
3.3556,0.0341,6.643,0,0.9302,0.9832,0.9607,0.2214,0.2214,0,0,0.7712,0.9373,0.8423,0.5,2024-06-03 14:38:02
3.3579,0.0341,6.6476,0,0.9295,0.9831,0.9607,0.2198,0.2198,0,0,0.7667,0.9378,0.8357,0.5,2024-06-03 14:42:35
3.3603,0.0347,6.6511,0,0.9303,0.9832,0.9608,0.221,0.221,0,0,0.771,0.9371,0.842,0.5,2024-06-03 14:47:05
3.3619,0.0335,6.6568,0,0.9311,0.9833,0.9616,0.2233,0.2233,0,0,0.7695,0.9375,0.84,0.5,2024-06-03 14:51:39
3.3636,0.0339,6.6594,0,0.931,0.9833,0.9617,0.2206,0.2206,0,0,0.7701,0.9375,0.8407,0.5,2024-06-03 14:56:10
3.3663,0.034,6.6645,0,0.9298,0.9832,0.9605,0.2214,0.2214,0,0,0.7698,0.9375,0.8403,0.5,2024-06-03 15:00:54
3.3659,0.0334,6.6649,0,0.93,0.9834,0.9607,0.2204,0.2204,0,0,0.7692,0.9375,0.8396,0.5,2024-06-03 15:05:34
3.3532,0.0339,6.6386,0,0.9305,0.9833,0.961,0.2209,0.2209,0,0,0.7695,0.9374,0.8402,0.5,2024-06-03 15:10:08
3.3562,0.0339,6.6448,0,0.9301,0.9833,0.9608,0.2203,0.2203,0,0,0.7698,0.9376,0.8404,0.5,2024-06-03 15:15:01
3.3599,0.0343,6.6512,0,0.9297,0.9832,0.9604,0.2213,0.2213,0,0,0.7699,0.9376,0.8406,0.5,2024-06-03 15:19:40
3.3621,0.0336,6.6568,0,0.9308,0.9832,0.9613,0.2236,0.2236,0,0,0.7694,0.9375,0.8399,0.5,2024-06-03 15:24:12
3.3673,0.0339,6.6668,0,0.9306,0.9833,0.9611,0.2227,0.2227,0,0,0.7709,0.9371,0.8418,0.5,2024-06-03 15:28:52
3.3736,0.0338,6.6796,0,0.9295,0.9834,0.9603,0.2218,0.2218,0,0,0.7696,0.9372,0.8402,0.5,2024-06-03 15:33:25
3.3768,0.0339,6.6857,0,0.9298,0.9833,0.9606,0.2237,0.2237,0,0,0.771,0.937,0.8422,0.5,2024-06-03 15:37:57
3.3817,0.0342,6.6951,0,0.9301,0.9832,0.9609,0.2199,0.2199,0,0,0.7709,0.9372,0.8418,0.5,2024-06-03 15:42:34
3.3844,0.0342,6.7003,0,0.93,0.9832,0.9606,0.2209,0.2209,0,0,0.7671,0.9373,0.8374,0.5,2024-06-03 15:46:53
3.3578,0.0338,6.6479,0,0.9306,0.9833,0.9611,0.2236,0.2236,0,0,0.7725,0.937,0.8438,0.5,2024-06-03 15:51:20
3.3488,0.0339,6.6297,0,0.9302,0.9833,0.9607,0.2201,0.2201,0,0,0.7689,0.9375,0.8391,0.5,2024-06-03 15:55:40
3.3506,0.0338,6.6336,0,0.9313,0.9834,0.9617,0.2201,0.2201,0,0,0.7705,0.9374,0.8414,0.5,2024-06-03 15:59:55
3.3538,0.0348,6.6381,0,0.928,0.9829,0.9593,0.2212,0.2212,0,0,0.7698,0.9374,0.8404,0.5,2024-06-03 16:04:10
3.3562,0.034,6.6445,0,0.9305,0.9832,0.961,0.2222,0.2222,0,0,0.769,0.9372,0.8397,0.5,2024-06-03 16:08:30
3.3587,0.0338,6.6498,0,0.931,0.9833,0.9616,0.2204,0.2204,0,0,0.7705,0.9375,0.8411,0.5,2024-06-03 16:12:51
3.3598,0.0332,6.6531,0,0.9308,0.9836,0.9612,0.222,0.222,0,0,0.772,0.9372,0.843,0.5,2024-06-03 16:17:11
3.3612,0.0341,6.6542,0,0.9297,0.9831,0.9605,0.2226,0.2226,0,0,0.7697,0.9373,0.8403,0.5,2024-06-03 16:21:28
3.364,0.0337,6.6606,0,0.9308,0.9833,0.9612,0.2225,0.2225,0,0,0.7709,0.9373,0.8416,0.5,2024-06-03 16:25:56
3.3674,0.0335,6.6676,0,0.9312,0.9834,0.9616,0.2216,0.2216,0,0,0.7701,0.9375,0.8408,0.5,2024-06-03 16:30:24
3.3684,0.0338,6.6692,0,0.9305,0.9833,0.9611,0.2239,0.2239,0,0,0.772,0.9374,0.8428,0.5,2024-06-03 16:34:29
3.3684,0.0342,6.6685,0,0.9297,0.9832,0.9605,0.2232,0.2232,0,0,0.7715,0.9374,0.8426,0.5,2024-06-03 16:38:41
3.3694,0.0343,6.6703,0,0.93,0.9831,0.9607,0.2209,0.2209,0,0,0.7676,0.9374,0.8378,0.5,2024-06-03 16:43:01
3.3744,0.0333,6.6822,0,0.9315,0.9836,0.9615,0.2223,0.2223,0,0,0.7696,0.9373,0.8403,0.5,2024-06-03 16:47:21
3.3765,0.0336,6.6858,0,0.9303,0.9834,0.9609,0.221,0.221,0,0,0.7715,0.9375,0.8424,0.5,2024-06-03 16:51:32
3.3812,0.0335,6.6953,0,0.9309,0.9835,0.9613,0.2221,0.2221,0,0,0.7705,0.9373,0.8411,0.5,2024-06-03 16:55:51
3.3837,0.0342,6.699,0,0.9298,0.9832,0.9606,0.2237,0.2237,0,0,0.7705,0.9371,0.8416,0.5,2024-06-03 17:00:01
3.3856,0.0342,6.7028,0,0.9298,0.9832,0.9605,0.2213,0.2213,0,0,0.7699,0.9377,0.8402,0.5,2024-06-03 17:04:17
3.3872,0.0339,6.7067,0,0.9301,0.9833,0.9603,0.2231,0.2231,0,0,0.7722,0.9373,0.8432,0.5,2024-06-03 17:08:35
3.3895,0.0349,6.7093,0,0.9296,0.9829,0.9604,0.2231,0.2231,0,0,0.7685,0.9376,0.8388,0.5,2024-06-03 17:12:49
3.3905,0.0343,6.7123,0,0.9301,0.9831,0.9606,0.2228,0.2228,0,0,0.7727,0.9372,0.8439,0.5,2024-06-03 17:17:05
3.3942,0.0337,6.721,0,0.9302,0.9834,0.9608,0.2219,0.2219,0,0,0.7692,0.9372,0.8398,0.5,2024-06-03 17:21:21
3.3975,0.034,6.7271,0,0.9312,0.9833,0.9617,0.2211,0.2211,0,0,0.7694,0.9373,0.8401,0.5,2024-06-03 17:25:46
3.397,0.0341,6.7258,0,0.93,0.9832,0.9608,0.2216,0.2216,0,0,0.7705,0.9373,0.8414,0.5,2024-06-03 17:30:22
3.394,0.0342,6.7196,0,0.9301,0.9833,0.9608,0.2204,0.2204,0,0,0.7689,0.9376,0.8392,0.5,2024-06-03 17:34:38
3.3955,0.0337,6.7235,0,0.9306,0.9834,0.9611,0.2222,0.2222,0,0,0.7648,0.9377,0.8341,0.5,2024-06-03 17:38:54
3.3965,0.0333,6.7263,0,0.9313,0.9835,0.9617,0.2226,0.2226,0,0,0.7698,0.9375,0.8404,0.5,2024-06-03 17:43:09
3.3988,0.0342,6.7292,0,0.9302,0.9832,0.9611,0.2211,0.2211,0,0,0.7696,0.9373,0.8404,0.5,2024-06-03 17:47:22
3.3954,0.0337,6.7234,0,0.9302,0.9834,0.9607,0.2197,0.2197,0,0,0.7699,0.9374,0.8405,0.5,2024-06-03 17:51:29
3.3967,0.034,6.7254,0,0.93,0.9832,0.9606,0.2228,0.2228,0,0,0.7693,0.9375,0.8398,0.5,2024-06-03 17:55:46
3.3987,0.0333,6.7308,0,0.9307,0.9836,0.9612,0.2217,0.2217,0,0,0.7691,0.9373,0.8396,0.5,2024-06-03 18:00:04
3.398,0.0339,6.7282,0,0.9307,0.9833,0.9615,0.2225,0.2225,0,0,0.7704,0.9376,0.8412,0.5,2024-06-03 18:04:20
3.4,0.0338,6.7324,0,0.9308,0.9834,0.9613,0.2197,0.2197,0,0,0.7697,0.9377,0.8403,0.5,2024-06-03 18:08:34
3.4019,0.0335,6.7368,0,0.9307,0.9834,0.961,0.2237,0.2237,0,0,0.771,0.9373,0.8419,0.5,2024-06-03 18:12:47
3.42,0.0335,6.7731,0,0.9307,0.9834,0.9611,0.2212,0.2212,0,0,0.7706,0.9374,0.8413,0.5,2024-06-03 18:17:00
3.4348,0.0336,6.8023,0,0.9309,0.9834,0.9612,0.2221,0.2221,0,0,0.7686,0.9376,0.8388,0.5,2024-06-03 18:21:13
3.4338,0.035,6.7977,0,0.9294,0.9831,0.9603,0.2231,0.2231,0,0,0.7688,0.9375,0.839,0.5,2024-06-03 18:25:45
3.4335,0.0339,6.7991,0,0.93,0.9834,0.9606,0.2226,0.2226,0,0,0.7703,0.9375,0.8409,0.5,2024-06-03 18:30:01
3.435,0.0341,6.8017,0,0.9307,0.9833,0.9612,0.2224,0.2224,0,0,0.7717,0.9377,0.8426,0.5,2024-06-03 18:34:27
3.449,0.0339,6.8304,0,0.93,0.9833,0.9607,0.2217,0.2217,0,0,0.7663,0.9376,0.8359,0.5,2024-06-03 18:38:41
3.4516,0.033,6.8372,0,0.9306,0.9836,0.9612,0.2242,0.2242,0,0,0.7715,0.9371,0.8426,0.5,2024-06-03 18:42:58
3.4509,0.034,6.8337,0,0.9301,0.9833,0.9607,0.2212,0.2212,0,0,0.771,0.9373,0.8421,0.5,2024-06-03 18:47:11
3.4527,0.0336,6.8382,0,0.931,0.9834,0.9613,0.225,0.225,0,0,0.77,0.9372,0.8407,0.5,2024-06-03 18:51:28
3.4537,0.0337,6.8401,0,0.9303,0.9833,0.9609,0.2216,0.2216,0,0,0.769,0.9372,0.8395,0.5,2024-06-03 18:55:41
3.4536,0.0336,6.8401,0,0.9304,0.9834,0.9609,0.2233,0.2233,0,0,0.7715,0.937,0.8425,0.5,2024-06-03 19:00:06
3.4548,0.034,6.8418,0,0.9302,0.9833,0.9609,0.2226,0.2226,0,0,0.7688,0.9374,0.8391,0.5,2024-06-03 19:04:33
3.3973,0.0337,6.7274,0,0.9305,0.9834,0.9609,0.2215,0.2215,0,0,0.7700,0.9375,0.8407,0.5,2024-06-03 19:08:51
