t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
6.9666,0.0435,13.8462,0,0.95,0.9876,0.972,0.0547,0.0547,0,0,0.9576,0.9886,0.9765,0.5,2024-06-03 21:19:21
6.8956,0.043,13.7051,0,0.9504,0.9875,0.972,0.0549,0.0549,0,0,0.9575,0.9886,0.9765,0.5,2024-06-03 21:30:37
6.7916,0.0437,13.4958,0,0.9502,0.9876,0.972,0.0548,0.0548,0,0,0.9576,0.9885,0.9765,0.5,2024-06-03 21:42:04
6.7447,0.0434,13.4025,0,0.9506,0.9876,0.9722,0.0554,0.0554,0,0,0.9572,0.9885,0.9763,0.5,2024-06-03 21:53:44
6.7872,0.0436,13.4872,0,0.9505,0.9876,0.9721,0.0554,0.0554,0,0,0.9575,0.9885,0.9764,0.5,2024-06-03 22:05:27
6.6866,0.0428,13.2876,0,0.951,0.9878,0.9726,0.0556,0.0556,0,0,0.9571,0.9884,0.9762,0.5,2024-06-03 22:17:10
6.603,0.0435,13.119,0,0.9498,0.9875,0.9718,0.055,0.055,0,0,0.9576,0.9885,0.9765,0.5,2024-06-03 22:28:54
6.539,0.0431,12.9918,0,0.9503,0.9876,0.9721,0.055,0.055,0,0,0.9575,0.9885,0.9764,0.5,2024-06-03 22:40:39
6.4197,0.043,12.7536,0,0.9506,0.9877,0.9723,0.055,0.055,0,0,0.9574,0.9885,0.9764,0.5,2024-06-03 22:52:24
6.3565,0.0427,12.6275,0,0.9504,0.9877,0.9722,0.0552,0.0552,0,0,0.9572,0.9885,0.9763,0.5,2024-06-03 23:04:08
6.3119,0.0441,12.5357,0,0.9497,0.9875,0.9716,0.0544,0.0544,0,0,0.9575,0.9886,0.9765,0.5,2024-06-03 23:15:53
6.2162,0.0438,12.3448,0,0.9495,0.9874,0.9716,0.0555,0.0555,0,0,0.9569,0.9884,0.9761,0.5,2024-06-03 23:27:38
6.155,0.0437,12.2225,0,0.9498,0.9875,0.9719,0.0546,0.0546,0,0,0.9574,0.9885,0.9764,0.5,2024-06-03 23:39:24
6.1634,0.0438,12.2391,0,0.9502,0.9875,0.972,0.0554,0.0554,0,0,0.9573,0.9885,0.9763,0.5,2024-06-03 23:51:11
6.2487,0.0433,12.4108,0,0.9502,0.9876,0.972,0.0548,0.0548,0,0,0.9574,0.9885,0.9764,0.5,2024-06-04 00:02:59
6.2376,0.0454,12.3844,0,0.9489,0.9872,0.9712,0.055,0.055,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 00:14:45
6.3095,0.0447,12.5297,0,0.9497,0.9874,0.9715,0.0554,0.0554,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 00:26:33
6.2993,0.0436,12.5114,0,0.9498,0.9875,0.9716,0.0553,0.0553,0,0,0.9576,0.9884,0.9765,0.5,2024-06-04 00:38:12
6.1709,0.0442,12.2534,0,0.95,0.9875,0.9717,0.0552,0.0552,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 00:49:50
6.0733,0.0447,12.0573,0,0.9497,0.9874,0.9717,0.0551,0.0551,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 01:01:30
6.13,0.0436,12.1728,0,0.9504,0.9876,0.9721,0.055,0.055,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 01:13:08
6.1603,0.0441,12.2324,0,0.9498,0.9874,0.9716,0.0544,0.0544,0,0,0.9579,0.9886,0.9767,0.5,2024-06-04 01:24:46
6.1386,0.0437,12.1898,0,0.9498,0.9875,0.9718,0.0551,0.0551,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 01:36:23
6.1412,0.0431,12.1962,0,0.9503,0.9877,0.9721,0.0549,0.0549,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 01:48:02
6.1099,0.0433,12.1332,0,0.9505,0.9876,0.9722,0.0554,0.0554,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 01:59:40
6.0855,0.0436,12.0838,0,0.9502,0.9875,0.972,0.055,0.055,0,0,0.9574,0.9885,0.9764,0.5,2024-06-04 02:11:20
6.1438,0.0448,12.1981,0,0.9497,0.9874,0.9717,0.0547,0.0547,0,0,0.9575,0.9886,0.9765,0.5,2024-06-04 02:22:58
6.1991,0.0446,12.3091,0,0.9493,0.9874,0.9715,0.055,0.055,0,0,0.9572,0.9885,0.9762,0.5,2024-06-04 02:34:38
6.2502,0.0435,12.4133,0,0.9499,0.9875,0.9717,0.054,0.054,0,0,0.9578,0.9886,0.9766,0.5,2024-06-04 02:46:18
6.256,0.0445,12.4228,0,0.9496,0.9874,0.9715,0.0553,0.0553,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 02:57:56
6.2405,0.0439,12.3932,0,0.9499,0.9875,0.9717,0.0553,0.0553,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 03:09:35
6.2594,0.0436,12.4316,0,0.9499,0.9875,0.9718,0.0553,0.0553,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 03:21:13
6.4389,0.0435,12.7907,0,0.95,0.9875,0.9719,0.0544,0.0544,0,0,0.9577,0.9886,0.9766,0.5,2024-06-04 03:32:50
6.5382,0.0444,12.9876,0,0.9494,0.9874,0.9714,0.055,0.055,0,0,0.9577,0.9885,0.9766,0.5,2024-06-04 03:44:29
6.4704,0.0438,12.8532,0,0.9498,0.9875,0.9719,0.0546,0.0546,0,0,0.9575,0.9885,0.9765,0.5,2024-06-04 03:56:09
6.4394,0.0445,12.7899,0,0.9495,0.9874,0.9716,0.0549,0.0549,0,0,0.9574,0.9886,0.9764,0.5,2024-06-04 04:07:46
6.3615,0.0434,12.6362,0,0.9505,0.9877,0.9721,0.0547,0.0547,0,0,0.9576,0.9886,0.9765,0.5,2024-06-04 04:19:26
6.3717,0.0432,12.657,0,0.9501,0.9875,0.9719,0.0553,0.0553,0,0,0.9574,0.9884,0.9764,0.5,2024-06-04 04:31:05
6.4951,0.0434,12.9033,0,0.9502,0.9876,0.972,0.0549,0.0549,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 04:42:45
6.523,0.0435,12.9589,0,0.95,0.9875,0.9719,0.0548,0.0548,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 04:54:25
6.6405,0.0431,13.1949,0,0.9503,0.9876,0.972,0.0546,0.0546,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 05:06:03
6.5666,0.0436,13.0459,0,0.9502,0.9876,0.9719,0.0554,0.0554,0,0,0.9574,0.9884,0.9763,0.5,2024-06-04 05:17:41
6.5206,0.0434,12.9545,0,0.9497,0.9875,0.9717,0.0547,0.0547,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 05:29:20
6.6081,0.0438,13.1287,0,0.9497,0.9875,0.9717,0.0551,0.0551,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 05:40:59
6.8249,0.0438,13.5623,0,0.9496,0.9875,0.9715,0.0552,0.0552,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 05:52:39
6.9017,0.0437,13.716,0,0.9501,0.9876,0.972,0.0549,0.0549,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 06:04:17
6.8364,0.0448,13.5832,0,0.9496,0.9874,0.9715,0.0547,0.0547,0,0,0.9576,0.9886,0.9765,0.5,2024-06-04 06:15:56
6.831,0.0427,13.5766,0,0.951,0.9877,0.9724,0.055,0.055,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 06:27:35
6.7952,0.044,13.5024,0,0.9505,0.9875,0.9722,0.0543,0.0543,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 06:39:13
6.7585,0.0437,13.4296,0,0.9502,0.9876,0.972,0.0556,0.0556,0,0,0.9572,0.9884,0.9762,0.5,2024-06-04 06:50:51
6.7625,0.0444,13.4364,0,0.9495,0.9874,0.9715,0.0544,0.0544,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 07:02:29
6.8318,0.0439,13.5759,0,0.9502,0.9875,0.9719,0.0553,0.0553,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 07:14:07
6.7574,0.0437,13.4274,0,0.9499,0.9875,0.9718,0.0553,0.0553,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 07:25:45
6.5146,0.0436,12.9421,0,0.9502,0.9876,0.972,0.0551,0.0551,0,0,0.9571,0.9885,0.9762,0.5,2024-06-04 07:37:22
6.4445,0.0442,12.8006,0,0.9496,0.9874,0.9716,0.055,0.055,0,0,0.9572,0.9885,0.9763,0.5,2024-06-04 07:48:59
6.5005,0.0447,12.9116,0,0.9492,0.9873,0.9714,0.0547,0.0547,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 08:00:36
6.4706,0.0438,12.8536,0,0.9501,0.9875,0.972,0.0554,0.0554,0,0,0.9574,0.9885,0.9764,0.5,2024-06-04 08:12:14
6.5112,0.043,12.9364,0,0.9502,0.9876,0.972,0.055,0.055,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 08:23:52
6.5327,0.0436,12.9783,0,0.9507,0.9877,0.9722,0.0552,0.0552,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 08:35:30
6.511,0.044,12.9339,0,0.9494,0.9873,0.9715,0.0553,0.0553,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 08:47:08
6.5711,0.0439,13.0544,0,0.9498,0.9875,0.9716,0.0548,0.0548,0,0,0.9574,0.9885,0.9764,0.5,2024-06-04 08:58:47
6.5332,0.043,12.9803,0,0.9507,0.9876,0.9723,0.0548,0.0548,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 09:10:25
6.5431,0.0429,13.0004,0,0.9505,0.9877,0.9721,0.0553,0.0553,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 09:22:04
6.6785,0.0444,13.2682,0,0.9495,0.9874,0.9714,0.0556,0.0556,0,0,0.9577,0.9885,0.9765,0.5,2024-06-04 09:33:44
6.6567,0.0446,13.2241,0,0.9498,0.9875,0.9717,0.0549,0.0549,0,0,0.9575,0.9885,0.9765,0.5,2024-06-04 09:45:22
6.5112,0.0439,12.9345,0,0.9498,0.9875,0.9717,0.055,0.055,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 09:57:01
6.4794,0.0435,12.8716,0,0.9502,0.9875,0.972,0.0551,0.0551,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 10:08:40
6.5864,0.0451,13.0825,0,0.9494,0.9874,0.9714,0.0549,0.0549,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 10:20:19
6.6911,0.0447,13.2927,0,0.9494,0.9874,0.9714,0.0543,0.0543,0,0,0.9577,0.9886,0.9766,0.5,2024-06-04 10:31:58
6.7691,0.0439,13.4505,0,0.9504,0.9876,0.9721,0.0547,0.0547,0,0,0.9577,0.9886,0.9766,0.5,2024-06-04 10:43:36
6.776,0.0439,13.4641,0,0.9504,0.9876,0.972,0.0545,0.0545,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 10:55:14
6.7823,0.0439,13.4767,0,0.9497,0.9875,0.9717,0.0543,0.0543,0,0,0.9576,0.9886,0.9765,0.5,2024-06-04 11:06:54
6.6947,0.044,13.3014,0,0.9502,0.9876,0.9719,0.0545,0.0545,0,0,0.9577,0.9886,0.9766,0.5,2024-06-04 11:18:32
6.7431,0.0437,13.3987,0,0.9498,0.9875,0.9716,0.0546,0.0546,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 11:30:09
6.8683,0.0436,13.6493,0,0.9497,0.9875,0.9717,0.0544,0.0544,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 11:41:48
6.8728,0.0435,13.6587,0,0.95,0.9875,0.9719,0.0554,0.0554,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 11:53:26
6.8741,0.044,13.6601,0,0.9504,0.9876,0.972,0.0548,0.0548,0,0,0.9575,0.9885,0.9764,0.5,2024-06-04 12:05:04
6.8312,0.0435,13.5753,0,0.9504,0.9877,0.9721,0.0544,0.0544,0,0,0.9577,0.9886,0.9766,0.5,2024-06-04 12:16:43
6.815,0.0444,13.5412,0,0.9497,0.9874,0.9717,0.055,0.055,0,0,0.9576,0.9885,0.9765,0.5,2024-06-04 12:28:22
6.7491,0.0445,13.4092,0,0.9491,0.9874,0.9713,0.0551,0.0551,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 12:40:00
6.7487,0.0437,13.4099,0,0.9499,0.9875,0.9716,0.055,0.055,0,0,0.9577,0.9885,0.9766,0.5,2024-06-04 12:51:38
6.8486,0.0442,13.6088,0,0.9497,0.9874,0.9716,0.0552,0.0552,0,0,0.9573,0.9885,0.9763,0.5,2024-06-04 13:03:16
6.8744,0.0440,13.6608,0,0.9494,0.9874,0.9715,0.0548,0.0548,0,0,0.9574,0.9885,0.9764,0.5,2024-06-04 13:14:54
