t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.3455,0.0522,2.9334,0,0.9439,0.9862,0.9682,0.0708,0.0708,0,0,0.9378,0.9861,0.9607,0.1,2024-06-07 17:37:28
0.3443,0.0515,2.9276,0,0.9444,0.9862,0.9687,0.0696,0.0696,0,0,0.9383,0.9864,0.9611,0.1,2024-06-07 17:56:12
0.3453,0.0523,2.9305,0,0.9442,0.9862,0.9684,0.0709,0.0709,0,0,0.9381,0.9862,0.9609,0.1,2024-06-07 18:14:51
0.3499,0.0524,2.9744,0,0.9442,0.9862,0.9685,0.0709,0.0709,0,0,0.938,0.9862,0.9608,0.1,2024-06-07 18:33:27
0.3505,0.0523,2.9824,0,0.9439,0.9862,0.9682,0.0719,0.0719,0,0,0.938,0.9861,0.9608,0.1,2024-06-07 18:52:19
0.3496,0.0528,2.9674,0,0.9435,0.986,0.9679,0.0706,0.0706,0,0,0.9382,0.9863,0.961,0.1,2024-06-07 19:11:00
0.3484,0.0526,2.9577,0,0.944,0.9861,0.9683,0.0709,0.0709,0,0,0.9379,0.9862,0.9607,0.1,2024-06-07 19:29:43
0.3416,0.0524,2.8922,0,0.944,0.9861,0.9682,0.07,0.07,0,0,0.9382,0.9863,0.961,0.1,2024-06-07 19:48:13
0.3342,0.0521,2.8208,0,0.944,0.9862,0.9683,0.0702,0.0702,0,0,0.938,0.9863,0.9609,0.1,2024-06-07 20:06:59
0.3349,0.0531,2.818,0,0.9436,0.9861,0.9681,0.0702,0.0702,0,0,0.9383,0.9863,0.961,0.1,2024-06-07 20:25:41
0.3476,0.0524,2.9521,0,0.9438,0.9861,0.9682,0.0716,0.0716,0,0,0.9378,0.9861,0.9607,0.1,2024-06-07 20:44:28
0.3604,0.052,3.0836,0,0.944,0.9862,0.9683,0.0704,0.0704,0,0,0.938,0.9862,0.9608,0.1,2024-06-07 21:02:56
0.3626,0.0526,3.1006,0,0.9439,0.9861,0.9683,0.0717,0.0717,0,0,0.9379,0.9861,0.9607,0.1,2024-06-07 21:21:34
0.3707,0.0528,3.1783,0,0.9436,0.986,0.9681,0.0711,0.0711,0,0,0.9378,0.9862,0.9607,0.1,2024-06-07 21:40:04
0.3631,0.0525,3.1062,0,0.944,0.9862,0.9684,0.0707,0.0707,0,0,0.9381,0.9862,0.9609,0.1,2024-06-07 21:58:46
0.3663,0.0527,3.136,0,0.9437,0.9861,0.9682,0.0701,0.0701,0,0,0.9385,0.9864,0.9612,0.1,2024-06-07 22:17:17
0.3642,0.0529,3.1128,0,0.9439,0.9861,0.9684,0.0705,0.0705,0,0,0.9382,0.9863,0.9609,0.1,2024-06-07 22:36:25
0.3671,0.052,3.1513,0,0.9442,0.9862,0.9684,0.0698,0.0698,0,0,0.9382,0.9864,0.961,0.1,2024-06-07 22:55:06
0.3681,0.0523,3.158,0,0.944,0.9862,0.9683,0.0708,0.0708,0,0,0.9381,0.9862,0.9609,0.1,2024-06-07 23:13:54
0.3625,0.0526,3.0989,0,0.9437,0.9861,0.9682,0.0708,0.0708,0,0,0.9383,0.9863,0.961,0.1,2024-06-07 23:32:45
0.3655,0.0538,3.117,0,0.9429,0.9858,0.9676,0.0703,0.0703,0,0,0.9382,0.9863,0.9609,0.1,2024-06-07 23:51:30
0.3777,0.0533,3.2439,0,0.9437,0.986,0.9683,0.0703,0.0703,0,0,0.9381,0.9863,0.9609,0.1,2024-06-08 00:10:13
0.378,0.0532,3.2472,0,0.9432,0.9859,0.9678,0.0715,0.0715,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 00:28:57
0.3757,0.0517,3.2397,0,0.9446,0.9863,0.9686,0.0704,0.0704,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 00:47:43
0.3795,0.0521,3.2735,0,0.9438,0.9862,0.9681,0.0714,0.0714,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 01:06:26
0.3744,0.0512,3.2322,0,0.9446,0.9863,0.9688,0.0713,0.0713,0,0,0.9379,0.9861,0.9607,0.1,2024-06-08 01:25:21
0.3758,0.0528,3.2299,0,0.9441,0.9861,0.9683,0.0712,0.0712,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 01:44:11
0.3743,0.0534,3.2096,0,0.9432,0.9859,0.9678,0.0705,0.0705,0,0,0.9383,0.9863,0.961,0.1,2024-06-08 02:02:55
0.389,0.0531,3.3598,0,0.9437,0.986,0.968,0.0718,0.0718,0,0,0.9379,0.9861,0.9608,0.1,2024-06-08 02:21:46
0.3946,0.0527,3.4186,0,0.944,0.9861,0.9683,0.0712,0.0712,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 02:40:28
0.4009,0.0529,3.4806,0,0.9435,0.986,0.968,0.0714,0.0714,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 02:59:06
0.4002,0.0526,3.476,0,0.9438,0.986,0.9681,0.0713,0.0713,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 03:17:51
0.3874,0.0528,3.3454,0,0.9437,0.9861,0.9681,0.0709,0.0709,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 03:36:32
0.3766,0.053,3.2362,0,0.9435,0.986,0.968,0.0709,0.0709,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 03:55:13
0.3717,0.052,3.1974,0,0.9439,0.9862,0.9683,0.0701,0.0701,0,0,0.9381,0.9863,0.9609,0.1,2024-06-08 04:13:48
0.3711,0.0533,3.1774,0,0.9434,0.986,0.9679,0.0716,0.0716,0,0,0.9379,0.9861,0.9608,0.1,2024-06-08 04:32:20
0.3685,0.0525,3.1595,0,0.944,0.9861,0.9684,0.0705,0.0705,0,0,0.9381,0.9863,0.9609,0.1,2024-06-08 04:50:52
0.3699,0.0523,3.1754,0,0.9446,0.9862,0.9687,0.0698,0.0698,0,0,0.9383,0.9864,0.9611,0.1,2024-06-08 05:09:18
0.3651,0.0527,3.124,0,0.9435,0.9861,0.968,0.0714,0.0714,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 05:27:52
0.3627,0.0531,3.0951,0,0.9439,0.9861,0.9682,0.0714,0.0714,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 05:46:26
0.3685,0.0518,3.1666,0,0.9444,0.9863,0.9687,0.0708,0.0708,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 06:04:59
0.3677,0.0521,3.1565,0,0.9449,0.9862,0.9691,0.0704,0.0704,0,0,0.9381,0.9863,0.9609,0.1,2024-06-08 06:23:43
0.3643,0.0522,3.1209,0,0.9441,0.9862,0.9683,0.0711,0.0711,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 06:42:16
0.3646,0.0525,3.1208,0,0.9443,0.9862,0.9687,0.0708,0.0708,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 07:00:54
0.3719,0.0528,3.1917,0,0.9435,0.9861,0.968,0.0705,0.0705,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 07:19:33
0.3695,0.0528,3.1665,0,0.9433,0.986,0.9679,0.0699,0.0699,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 07:37:56
0.3699,0.0522,3.1771,0,0.9438,0.9861,0.9682,0.0703,0.0703,0,0,0.9381,0.9863,0.9609,0.1,2024-06-08 07:56:18
0.3725,0.052,3.2044,0,0.944,0.9861,0.9683,0.0707,0.0707,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 08:14:55
0.3875,0.0524,3.3511,0,0.9437,0.9861,0.9681,0.0697,0.0697,0,0,0.9381,0.9863,0.961,0.1,2024-06-08 08:33:30
0.3886,0.0536,3.3502,0,0.9436,0.9861,0.9679,0.071,0.071,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 08:52:01
0.3926,0.0534,3.3921,0,0.9436,0.986,0.968,0.07,0.07,0,0,0.9383,0.9863,0.9611,0.1,2024-06-08 09:10:41
0.3924,0.0516,3.4074,0,0.9437,0.9862,0.9682,0.0703,0.0703,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 09:29:16
0.3939,0.0523,3.4165,0,0.9441,0.9862,0.9685,0.0692,0.0692,0,0,0.938,0.9864,0.9609,0.1,2024-06-08 09:47:48
0.3934,0.0525,3.4096,0,0.9438,0.9862,0.9682,0.0711,0.0711,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 10:06:11
0.3973,0.0532,3.4409,0,0.9437,0.986,0.9681,0.0701,0.0701,0,0,0.9383,0.9863,0.961,0.1,2024-06-08 10:24:54
0.402,0.054,3.4792,0,0.9434,0.9859,0.9681,0.0708,0.0708,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 10:43:30
0.4098,0.0522,3.5758,0,0.9436,0.9861,0.9681,0.0723,0.0723,0,0,0.9378,0.9861,0.9607,0.1,2024-06-08 11:02:09
0.4209,0.0523,3.6859,0,0.9437,0.9861,0.9681,0.0702,0.0702,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 11:20:49
0.4256,0.0528,3.728,0,0.9447,0.9861,0.9689,0.0715,0.0715,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 11:39:36
0.4394,0.0526,3.8681,0,0.9442,0.9862,0.9684,0.0709,0.0709,0,0,0.9379,0.9862,0.9608,0.1,2024-06-08 11:58:24
0.4527,0.0548,3.9786,0,0.9426,0.9857,0.9674,0.0706,0.0706,0,0,0.9381,0.9862,0.9609,0.1,2024-06-08 12:17:06
0.4466,0.0523,3.9434,0,0.944,0.9861,0.9683,0.0699,0.0699,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 12:35:25
0.4417,0.0532,3.8857,0,0.9437,0.986,0.9681,0.0716,0.0716,0,0,0.9379,0.9862,0.9608,0.1,2024-06-08 12:54:30
0.4349,0.0516,3.8327,0,0.9442,0.9862,0.9685,0.0702,0.0702,0,0,0.9384,0.9864,0.9611,0.1,2024-06-08 13:13:00
0.4304,0.0531,3.7737,0,0.9434,0.986,0.9679,0.0707,0.0707,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 13:31:36
0.425,0.0529,3.7212,0,0.944,0.9861,0.9683,0.0718,0.0718,0,0,0.938,0.9861,0.9608,0.1,2024-06-08 13:50:20
0.4203,0.0521,3.6819,0,0.9441,0.9862,0.9685,0.0707,0.0707,0,0,0.9382,0.9863,0.9609,0.1,2024-06-08 14:08:56
0.4175,0.0524,3.6514,0,0.9442,0.9862,0.9684,0.0706,0.0706,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 14:27:36
0.4334,0.0519,3.8153,0,0.9439,0.9862,0.9683,0.0703,0.0703,0,0,0.9382,0.9863,0.961,0.1,2024-06-08 14:46:43
0.434,0.0524,3.8161,0,0.9441,0.9862,0.9684,0.0695,0.0695,0,0,0.9385,0.9864,0.9612,0.1,2024-06-08 15:05:39
0.4319,0.0527,3.7924,0,0.9439,0.9861,0.9682,0.0707,0.0707,0,0,0.9383,0.9863,0.961,0.1,2024-06-08 15:24:20
0.4328,0.0524,3.8039,0,0.9442,0.9862,0.9684,0.0706,0.0706,0,0,0.938,0.9862,0.9608,0.1,2024-06-08 15:43:09
0.4301,0.0525,3.7758,0,0.9437,0.9861,0.9681,0.0702,0.0702,0,0,0.9382,0.9863,0.9609,0.1,2024-06-08 16:01:53
0.424,0.0513,3.7273,0,0.9446,0.9864,0.9688,0.071,0.071,0,0,0.938,0.9862,0.9609,0.1,2024-06-08 16:20:39
0.4263,0.0549,3.7138,0,0.9425,0.9857,0.9674,0.0723,0.0723,0,0,0.9379,0.9860,0.9607,0.1,2024-06-08 16:39:16
