t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.7049,0.0422,1.3255,0,0.9364,0.9849,0.9647,0.3329,0.3329,0,0,0.801,0.9391,0.8704,0.5,2024-06-02 12:07:06
0.724,0.0441,1.3599,0,0.9354,0.9846,0.9641,0.3343,0.3343,0,0,0.8011,0.9388,0.8705,0.5,2024-06-02 12:14:18
0.7241,0.0433,1.3614,0,0.9358,0.9847,0.9644,0.3344,0.3344,0,0,0.8004,0.9388,0.8699,0.5,2024-06-02 12:21:28
0.7251,0.0423,1.3655,0,0.9366,0.9849,0.9649,0.3354,0.3354,0,0,0.8005,0.9387,0.8701,0.5,2024-06-02 12:28:41
0.7496,0.0427,1.4137,0,0.9353,0.9846,0.964,0.3316,0.3316,0,0,0.8009,0.939,0.8703,0.5,2024-06-02 12:36:06
0.7758,0.043,1.4658,0,0.9357,0.9847,0.9644,0.3345,0.3345,0,0,0.8008,0.9389,0.8703,0.5,2024-06-02 12:43:18
0.7964,0.0436,1.5056,0,0.9363,0.9848,0.9647,0.3349,0.3349,0,0,0.8006,0.9389,0.8702,0.5,2024-06-02 12:50:31
0.7587,0.0426,1.4322,0,0.936,0.9848,0.9645,0.3346,0.3346,0,0,0.8004,0.9387,0.87,0.5,2024-06-02 12:57:36
0.7705,0.043,1.4551,0,0.9358,0.9847,0.9644,0.3322,0.3322,0,0,0.8007,0.9391,0.87,0.5,2024-06-02 13:04:44
0.7718,0.0435,1.4566,0,0.9351,0.9846,0.964,0.332,0.332,0,0,0.8007,0.939,0.8702,0.5,2024-06-02 13:11:56
0.7355,0.043,1.3849,0,0.9357,0.9848,0.9639,0.3322,0.3322,0,0,0.8003,0.939,0.8698,0.5,2024-06-02 13:19:05
0.714,0.0432,1.3415,0,0.9353,0.9847,0.9639,0.3333,0.3333,0,0,0.8007,0.9389,0.8702,0.5,2024-06-02 13:26:17
0.7199,0.0425,1.3547,0,0.9357,0.9848,0.9643,0.3352,0.3352,0,0,0.8006,0.9387,0.8701,0.5,2024-06-02 13:33:35
0.6981,0.0432,1.31,0,0.9355,0.9847,0.9642,0.3341,0.3341,0,0,0.8008,0.9388,0.8703,0.5,2024-06-02 13:40:45
0.6942,0.0421,1.3042,0,0.9364,0.9849,0.9646,0.3329,0.3329,0,0,0.8008,0.9389,0.8703,0.5,2024-06-02 13:48:00
0.662,0.0422,1.2396,0,0.9363,0.9849,0.9647,0.3346,0.3346,0,0,0.8004,0.9388,0.8699,0.5,2024-06-02 13:55:06
0.66,0.0421,1.2359,0,0.9362,0.985,0.9646,0.3324,0.3324,0,0,0.8005,0.9389,0.87,0.5,2024-06-02 14:02:21
0.6589,0.0438,1.2302,0,0.9356,0.9847,0.9641,0.3334,0.3334,0,0,0.8007,0.939,0.8701,0.5,2024-06-02 14:09:36
0.6563,0.0425,1.2277,0,0.9361,0.9849,0.9646,0.3368,0.3368,0,0,0.8006,0.9388,0.8702,0.5,2024-06-02 14:16:53
0.5847,0.0434,1.0827,0,0.9349,0.9846,0.9637,0.3331,0.3331,0,0,0.8007,0.939,0.8702,0.5,2024-06-02 14:24:02
0.5858,0.0438,1.0841,0,0.9351,0.9846,0.9639,0.3372,0.3372,0,0,0.8004,0.9386,0.87,0.5,2024-06-02 14:31:16
0.5938,0.043,1.1015,0,0.9358,0.9848,0.9643,0.3354,0.3354,0,0,0.8005,0.9387,0.87,0.5,2024-06-02 14:38:21
0.6008,0.0437,1.1143,0,0.9351,0.9846,0.9638,0.335,0.335,0,0,0.8004,0.9388,0.87,0.5,2024-06-02 14:45:37
0.6057,0.0418,1.1279,0,0.9365,0.985,0.9649,0.3344,0.3344,0,0,0.8005,0.9388,0.87,0.5,2024-06-02 14:52:51
0.6029,0.0424,1.121,0,0.9365,0.9848,0.9649,0.3347,0.3347,0,0,0.8004,0.9389,0.8701,0.5,2024-06-02 15:00:00
0.6336,0.0423,1.1827,0,0.937,0.985,0.9652,0.3326,0.3326,0,0,0.801,0.939,0.8704,0.5,2024-06-02 15:07:11
0.6702,0.0425,1.2555,0,0.9362,0.9849,0.9646,0.3384,0.3384,0,0,0.8009,0.9385,0.8705,0.5,2024-06-02 15:14:24
0.6616,0.0438,1.2356,0,0.9351,0.9846,0.964,0.3333,0.3333,0,0,0.801,0.939,0.8703,0.5,2024-06-02 15:21:30
0.6732,0.0425,1.2614,0,0.9358,0.9848,0.9643,0.3327,0.3327,0,0,0.8002,0.9389,0.8695,0.5,2024-06-02 15:28:38
0.6681,0.0429,1.2504,0,0.9361,0.9849,0.9645,0.3377,0.3377,0,0,0.8004,0.9385,0.8701,0.5,2024-06-02 15:35:47
0.6941,0.043,1.3022,0,0.9362,0.9848,0.9647,0.3348,0.3348,0,0,0.8005,0.9389,0.8701,0.5,2024-06-02 15:42:54
0.6975,0.0428,1.3094,0,0.9358,0.9848,0.9642,0.3341,0.3341,0,0,0.8006,0.939,0.8701,0.5,2024-06-02 15:50:07
0.6779,0.0439,1.268,0,0.9349,0.9845,0.9638,0.3346,0.3346,0,0,0.8012,0.9389,0.8707,0.5,2024-06-02 15:57:27
0.6752,0.0426,1.2653,0,0.9357,0.9848,0.9642,0.3356,0.3356,0,0,0.8006,0.9388,0.87,0.5,2024-06-02 16:04:37
0.6619,0.042,1.2398,0,0.9362,0.9849,0.9647,0.3341,0.3341,0,0,0.8006,0.9388,0.8701,0.5,2024-06-02 16:11:46
0.6944,0.0435,1.3017,0,0.9347,0.9846,0.9634,0.3338,0.3338,0,0,0.8008,0.9389,0.8703,0.5,2024-06-02 16:18:58
0.6839,0.0427,1.2824,0,0.936,0.9847,0.9645,0.3346,0.3346,0,0,0.8006,0.9389,0.8702,0.5,2024-06-02 16:26:11
0.6632,0.043,1.2405,0,0.9362,0.9848,0.9648,0.3343,0.3343,0,0,0.8008,0.9388,0.8703,0.5,2024-06-02 16:33:16
0.6892,0.0422,1.2942,0,0.9362,0.9849,0.9647,0.3331,0.3331,0,0,0.8009,0.9391,0.8702,0.5,2024-06-02 16:40:31
0.705,0.0431,1.3239,0,0.9353,0.9846,0.964,0.3335,0.3335,0,0,0.8003,0.9389,0.8697,0.5,2024-06-02 16:47:37
0.7197,0.0428,1.3537,0,0.9356,0.9846,0.9644,0.3307,0.3307,0,0,0.8005,0.939,0.8699,0.5,2024-06-02 16:54:55
0.7287,0.0438,1.3697,0,0.9353,0.9845,0.9641,0.3341,0.3341,0,0,0.8004,0.9388,0.8699,0.5,2024-06-02 17:02:12
0.7227,0.0428,1.3598,0,0.9361,0.9848,0.9645,0.3327,0.3327,0,0,0.8005,0.9389,0.87,0.5,2024-06-02 17:09:28
0.737,0.0431,1.3878,0,0.9356,0.9846,0.9642,0.334,0.334,0,0,0.8005,0.939,0.87,0.5,2024-06-02 17:16:37
0.7239,0.0436,1.3605,0,0.9356,0.9847,0.9643,0.3348,0.3348,0,0,0.8007,0.9387,0.8702,0.5,2024-06-02 17:23:47
0.6838,0.0427,1.2821,0,0.9358,0.9848,0.9644,0.3368,0.3368,0,0,0.8007,0.9386,0.8703,0.5,2024-06-02 17:30:55
0.6962,0.0423,1.3077,0,0.936,0.9848,0.9645,0.3353,0.3353,0,0,0.8006,0.9387,0.8702,0.5,2024-06-02 17:37:57
0.6992,0.0426,1.3131,0,0.9363,0.9848,0.9647,0.3358,0.3358,0,0,0.8006,0.9388,0.8701,0.5,2024-06-02 17:45:10
0.7098,0.0426,1.3345,0,0.9356,0.9848,0.964,0.3357,0.3357,0,0,0.8008,0.9389,0.8702,0.5,2024-06-02 17:52:19
0.7084,0.0428,1.3312,0,0.9357,0.9847,0.9644,0.3348,0.3348,0,0,0.8004,0.9387,0.87,0.5,2024-06-02 17:59:27
0.7297,0.0428,1.3739,0,0.9359,0.9848,0.9646,0.3333,0.3333,0,0,0.8009,0.939,0.8703,0.5,2024-06-02 18:06:32
0.7267,0.0434,1.3667,0,0.9353,0.9847,0.9641,0.3358,0.3358,0,0,0.801,0.9388,0.8705,0.5,2024-06-02 18:13:42
0.77,0.0431,1.4538,0,0.9355,0.9847,0.9642,0.3349,0.3349,0,0,0.8006,0.9388,0.8701,0.5,2024-06-02 18:20:51
0.7645,0.0427,1.4436,0,0.9359,0.9849,0.9644,0.3341,0.3341,0,0,0.8004,0.9388,0.8699,0.5,2024-06-02 18:27:58
0.7622,0.0429,1.4387,0,0.9358,0.9848,0.9644,0.3353,0.3353,0,0,0.8002,0.9388,0.8697,0.5,2024-06-02 18:35:07
0.7223,0.042,1.3605,0,0.9363,0.9848,0.9648,0.3338,0.3338,0,0,0.8009,0.9389,0.8705,0.5,2024-06-02 18:42:17
0.7281,0.0423,1.3715,0,0.9364,0.9849,0.9647,0.3338,0.3338,0,0,0.8003,0.9388,0.8698,0.5,2024-06-02 18:49:37
0.7457,0.0422,1.407,0,0.9364,0.985,0.9646,0.3334,0.3334,0,0,0.8009,0.9392,0.8703,0.5,2024-06-02 18:56:39
0.7342,0.0428,1.3828,0,0.9361,0.9848,0.9646,0.3345,0.3345,0,0,0.8004,0.9387,0.87,0.5,2024-06-02 19:03:54
0.728,0.0426,1.3708,0,0.9366,0.9848,0.9649,0.3337,0.3337,0,0,0.8007,0.9389,0.8703,0.5,2024-06-02 19:11:11
0.7107,0.0432,1.3349,0,0.9358,0.9848,0.9644,0.3329,0.3329,0,0,0.8004,0.9389,0.8698,0.5,2024-06-02 19:18:22
0.7061,0.0434,1.3254,0,0.936,0.9847,0.9646,0.3335,0.3335,0,0,0.8003,0.9388,0.87,0.5,2024-06-02 19:25:39
0.7369,0.0412,1.3913,0,0.9368,0.985,0.965,0.3338,0.3338,0,0,0.8006,0.9388,0.8701,0.5,2024-06-02 19:32:44
0.7201,0.043,1.3542,0,0.9358,0.9847,0.9644,0.3342,0.3342,0,0,0.8007,0.9389,0.8701,0.5,2024-06-02 19:39:50
0.7458,0.0435,1.4046,0,0.9359,0.9846,0.9645,0.3359,0.3359,0,0,0.8005,0.9387,0.8701,0.5,2024-06-02 19:47:03
0.7249,0.0427,1.3642,0,0.9356,0.9848,0.9643,0.3336,0.3336,0,0,0.8005,0.9389,0.8699,0.5,2024-06-02 19:54:17
0.7347,0.0423,1.3848,0,0.9362,0.9848,0.9645,0.336,0.336,0,0,0.8006,0.9388,0.8702,0.5,2024-06-02 20:01:31
0.7205,0.0436,1.3538,0,0.9352,0.9847,0.9638,0.333,0.333,0,0,0.8004,0.9389,0.8699,0.5,2024-06-02 20:08:42
0.7196,0.0421,1.355,0,0.9366,0.9849,0.9649,0.3356,0.3356,0,0,0.8004,0.9388,0.87,0.5,2024-06-02 20:15:52
0.6986,0.0436,1.3101,0,0.9349,0.9846,0.9636,0.3311,0.3311,0,0,0.8008,0.9392,0.8701,0.5,2024-06-02 20:23:05
0.6963,0.0449,1.3028,0,0.9349,0.9844,0.9637,0.3356,0.3356,0,0,0.8009,0.9388,0.8704,0.5,2024-06-02 20:30:14
