t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.0442,0.0343,0.0986,0,0.9485,0.9851,0.9726,0.1594,0.1594,0,0,0.8738,0.958,0.9193,0.1,2024-06-07 03:24:17
0.0439,0.0336,0.1026,0,0.948,0.9852,0.9724,0.1575,0.1575,0,0,0.8758,0.9589,0.9207,0.1,2024-06-07 03:24:19
0.0435,0.0337,0.0986,0,0.9485,0.9852,0.9727,0.1449,0.1449,0,0,0.8869,0.9636,0.9274,0.1,2024-06-07 03:24:22
0.0431,0.0328,0.1031,0,0.9497,0.9856,0.9733,0.1443,0.1443,0,0,0.888,0.9637,0.9281,0.1,2024-06-07 03:24:25
0.0434,0.0336,0.0985,0,0.949,0.9855,0.973,0.1569,0.1569,0,0,0.8752,0.9585,0.9201,0.1,2024-06-07 03:24:28
0.0431,0.0332,0.0985,0,0.9492,0.9853,0.973,0.1558,0.1558,0,0,0.8775,0.9593,0.9217,0.1,2024-06-07 03:24:31
0.0442,0.0332,0.1099,0,0.9492,0.9854,0.973,0.136,0.136,0,0,0.8936,0.9668,0.9317,0.1,2024-06-07 03:24:34
0.0452,0.0349,0.1033,0,0.9467,0.9849,0.9716,0.168,0.168,0,0,0.8673,0.9562,0.9153,0.1,2024-06-07 03:24:36
0.0439,0.0335,0.1037,0,0.9489,0.9854,0.9729,0.1574,0.1574,0,0,0.8789,0.9599,0.9226,0.1,2024-06-07 03:24:39
0.0438,0.0339,0.0992,0,0.9494,0.9855,0.9731,0.1564,0.1564,0,0,0.8756,0.9585,0.9204,0.1,2024-06-07 03:24:42
0.0429,0.0331,0.0985,0,0.9499,0.9855,0.9734,0.1535,0.1535,0,0,0.8807,0.9612,0.9235,0.1,2024-06-07 03:24:45
0.0442,0.0343,0.0985,0,0.9481,0.9852,0.9724,0.1444,0.1444,0,0,0.8895,0.9641,0.929,0.1,2024-06-07 03:24:47
0.0425,0.0327,0.0985,0,0.9492,0.9856,0.973,0.162,0.162,0,0,0.8719,0.957,0.9182,0.1,2024-06-07 03:24:50
0.0436,0.0337,0.0985,0,0.9494,0.9854,0.9731,0.1529,0.1529,0,0,0.8811,0.9608,0.9239,0.1,2024-06-07 03:24:53
0.0443,0.0345,0.0986,0,0.9481,0.985,0.9724,0.1509,0.1509,0,0,0.8822,0.9616,0.9245,0.1,2024-06-07 03:24:56
0.0443,0.0343,0.0993,0,0.9486,0.9852,0.9726,0.14,0.14,0,0,0.892,0.9653,0.9306,0.1,2024-06-07 03:24:59
0.0438,0.0339,0.0985,0,0.9485,0.9851,0.9727,0.1473,0.1473,0,0,0.8864,0.9627,0.927,0.1,2024-06-07 03:25:02
0.0426,0.0328,0.0985,0,0.9489,0.9858,0.9729,0.1469,0.1469,0,0,0.8867,0.963,0.9272,0.1,2024-06-07 03:25:04
0.044,0.0339,0.1014,0,0.9481,0.9853,0.9724,0.1577,0.1577,0,0,0.8746,0.9584,0.9199,0.1,2024-06-07 03:25:07
0.0429,0.033,0.0985,0,0.9496,0.9856,0.9732,0.156,0.156,0,0,0.8777,0.9596,0.9219,0.1,2024-06-07 03:25:10
0.0439,0.034,0.0985,0,0.9472,0.9852,0.9719,0.1565,0.1565,0,0,0.8772,0.9596,0.9215,0.1,2024-06-07 03:25:13
0.0429,0.0331,0.0985,0,0.9484,0.9853,0.9726,0.1582,0.1582,0,0,0.8744,0.9583,0.9197,0.1,2024-06-07 03:25:16
0.0436,0.0337,0.0985,0,0.9486,0.9854,0.9728,0.1545,0.1545,0,0,0.8784,0.9598,0.9221,0.1,2024-06-07 03:25:19
0.0437,0.0339,0.0986,0,0.9488,0.9854,0.9728,0.145,0.145,0,0,0.8882,0.9639,0.9283,0.1,2024-06-07 03:25:22
0.0438,0.0339,0.0985,0,0.9491,0.9853,0.973,0.1567,0.1567,0,0,0.8784,0.9597,0.9222,0.1,2024-06-07 03:25:24
0.0431,0.0332,0.0985,0,0.9504,0.9855,0.9738,0.1551,0.1551,0,0,0.8765,0.9593,0.9212,0.1,2024-06-07 03:25:27
0.0434,0.0335,0.0986,0,0.949,0.9854,0.9729,0.1495,0.1495,0,0,0.8842,0.9619,0.9258,0.1,2024-06-07 03:25:30
0.0461,0.0332,0.1292,0,0.9505,0.9856,0.9737,0.1388,0.1388,0,0,0.8925,0.9658,0.931,0.1,2024-06-07 03:25:33
0.0435,0.0336,0.0986,0,0.9489,0.9854,0.9729,0.1618,0.1618,0,0,0.8717,0.9576,0.9181,0.1,2024-06-07 03:25:36
0.0422,0.0324,0.0986,0,0.9493,0.9856,0.9731,0.1597,0.1597,0,0,0.8728,0.9579,0.9188,0.1,2024-06-07 03:25:38
0.0438,0.0339,0.0985,0,0.949,0.9853,0.973,0.1528,0.1528,0,0,0.8801,0.9606,0.9235,0.1,2024-06-07 03:25:41
0.0443,0.0345,0.0985,0,0.9496,0.9852,0.9733,0.1581,0.1581,0,0,0.8722,0.9571,0.9182,0.1,2024-06-07 03:25:44
0.043,0.0332,0.0986,0,0.9484,0.9854,0.9726,0.1617,0.1617,0,0,0.8682,0.9564,0.916,0.1,2024-06-07 03:25:47
0.045,0.0338,0.1126,0,0.948,0.9852,0.9724,0.1333,0.1333,0,0,0.8945,0.967,0.932,0.1,2024-06-07 03:25:50
0.0435,0.0336,0.099,0,0.9489,0.9853,0.9729,0.1541,0.1541,0,0,0.88,0.9606,0.9233,0.1,2024-06-07 03:25:53
0.0424,0.0326,0.0985,0,0.9503,0.9857,0.9737,0.1473,0.1473,0,0,0.8854,0.9624,0.9264,0.1,2024-06-07 03:25:56
0.043,0.0331,0.0986,0,0.9501,0.9854,0.9736,0.166,0.166,0,0,0.8639,0.9547,0.9132,0.1,2024-06-07 03:25:59
0.043,0.0332,0.0985,0,0.9485,0.9855,0.9726,0.1533,0.1533,0,0,0.8792,0.9605,0.9229,0.1,2024-06-07 03:26:02
0.0434,0.0331,0.1032,0,0.9495,0.9856,0.9732,0.1484,0.1484,0,0,0.8843,0.9621,0.9258,0.1,2024-06-07 03:26:04
0.0443,0.0345,0.0985,0,0.9472,0.9849,0.9719,0.1648,0.1648,0,0,0.8641,0.9543,0.9133,0.1,2024-06-07 03:26:07
0.0442,0.0343,0.0985,0,0.9471,0.9852,0.9719,0.1557,0.1557,0,0,0.8788,0.9596,0.9223,0.1,2024-06-07 03:26:10
0.0431,0.0328,0.1027,0,0.95,0.9856,0.9735,0.1503,0.1503,0,0,0.8835,0.9616,0.9254,0.1,2024-06-07 03:26:13
0.0438,0.0339,0.0985,0,0.9491,0.9854,0.973,0.156,0.156,0,0,0.8775,0.9599,0.9218,0.1,2024-06-07 03:26:16
0.0437,0.0339,0.0985,0,0.9488,0.9853,0.9728,0.1448,0.1448,0,0,0.8874,0.9638,0.9276,0.1,2024-06-07 03:26:19
0.0455,0.0343,0.1126,0,0.9489,0.9853,0.9729,0.1395,0.1395,0,0,0.8911,0.9654,0.9301,0.1,2024-06-07 03:26:22
0.0429,0.033,0.0985,0,0.9498,0.9856,0.9733,0.1517,0.1517,0,0,0.8836,0.9617,0.9254,0.1,2024-06-07 03:26:24
0.0441,0.0343,0.0985,0,0.9475,0.9852,0.9721,0.1541,0.1541,0,0,0.8809,0.9606,0.9237,0.1,2024-06-07 03:26:27
0.0445,0.0346,0.0985,0,0.9486,0.985,0.9727,0.1509,0.1509,0,0,0.8832,0.9619,0.9253,0.1,2024-06-07 03:26:30
0.0434,0.0329,0.1042,0,0.9501,0.9857,0.9735,0.1533,0.1533,0,0,0.8809,0.9606,0.9237,0.1,2024-06-07 03:26:33
0.0434,0.0336,0.0985,0,0.9492,0.9856,0.973,0.1493,0.1493,0,0,0.8831,0.9615,0.9251,0.1,2024-06-07 03:26:36
0.0446,0.0347,0.0985,0,0.9472,0.9849,0.9719,0.1552,0.1552,0,0,0.8775,0.9593,0.9217,0.1,2024-06-07 03:26:39
0.0439,0.034,0.0985,0,0.9477,0.9851,0.9721,0.1695,0.1695,0,0,0.8618,0.954,0.9117,0.1,2024-06-07 03:26:42
0.0443,0.0331,0.1126,0,0.9508,0.9858,0.9739,0.139,0.139,0,0,0.8917,0.9657,0.9304,0.1,2024-06-07 03:26:45
0.0433,0.0334,0.0985,0,0.9495,0.9855,0.9733,0.1453,0.1453,0,0,0.8879,0.9634,0.9279,0.1,2024-06-07 03:26:48
0.044,0.0341,0.0988,0,0.9487,0.9851,0.9728,0.1519,0.1519,0,0,0.8821,0.9609,0.9244,0.1,2024-06-07 03:26:51
0.0458,0.0359,0.0989,0,0.9465,0.9847,0.9715,0.1433,0.1433,0,0,0.8894,0.9643,0.9291,0.1,2024-06-07 03:26:53
0.0436,0.0337,0.0989,0,0.9494,0.9853,0.9732,0.1506,0.1506,0,0,0.8849,0.9621,0.9262,0.1,2024-06-07 03:26:56
0.0433,0.0334,0.0989,0,0.9488,0.9853,0.9728,0.1625,0.1625,0,0,0.8701,0.957,0.9171,0.1,2024-06-07 03:26:59
0.0432,0.0332,0.1001,0,0.9499,0.9857,0.9734,0.1503,0.1503,0,0,0.885,0.9621,0.9262,0.1,2024-06-07 03:27:02
0.0429,0.033,0.0989,0,0.9497,0.9856,0.9734,0.1582,0.1582,0,0,0.8731,0.958,0.9191,0.1,2024-06-07 03:27:05
0.0446,0.0338,0.1081,0,0.9482,0.9851,0.9725,0.1419,0.1419,0,0,0.8922,0.9659,0.9308,0.1,2024-06-07 03:27:08
0.044,0.0341,0.0989,0,0.9476,0.9852,0.9722,0.1557,0.1557,0,0,0.8785,0.9601,0.9223,0.1,2024-06-07 03:27:11
0.0442,0.0329,0.113,0,0.9498,0.9857,0.9735,0.146,0.146,0,0,0.886,0.9636,0.927,0.1,2024-06-07 03:27:14
0.0426,0.0328,0.0989,0,0.9498,0.9856,0.9734,0.1791,0.1791,0,0,0.8485,0.9488,0.9029,0.1,2024-06-07 03:27:17
0.0433,0.0334,0.0988,0,0.9485,0.9854,0.9727,0.156,0.156,0,0,0.8782,0.96,0.9223,0.1,2024-06-07 03:27:20
0.0442,0.0339,0.1035,0,0.9483,0.9852,0.9725,0.1545,0.1545,0,0,0.8773,0.9595,0.9215,0.1,2024-06-07 03:27:23
0.0422,0.0323,0.0988,0,0.9516,0.9859,0.9744,0.1658,0.1658,0,0,0.8663,0.9555,0.9146,0.1,2024-06-07 03:27:26
0.0438,0.0339,0.0989,0,0.948,0.9851,0.9724,0.1439,0.1439,0,0,0.8901,0.9644,0.9294,0.1,2024-06-07 03:27:28
0.0442,0.0343,0.0989,0,0.9492,0.9853,0.973,0.1558,0.1558,0,0,0.8749,0.959,0.9202,0.1,2024-06-07 03:27:31
0.0437,0.0338,0.0988,0,0.9503,0.9852,0.9737,0.1511,0.1511,0,0,0.8831,0.9618,0.9251,0.1,2024-06-07 03:27:34
0.0445,0.0346,0.0988,0,0.9481,0.9853,0.9724,0.1556,0.1556,0,0,0.8785,0.9602,0.922,0.1,2024-06-07 03:27:37
0.0507,0.0333,0.1739,0,0.9503,0.9855,0.9737,0.1508,0.1508,0,0,0.8832,0.9617,0.9253,0.1,2024-06-07 03:27:40
