t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.0581,0.0393,0.188,0,0.9471,0.9861,0.9713,0.2455,0.2455,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 04:55:26
0.058,0.0395,0.1856,0,0.9469,0.9861,0.9712,0.2456,0.2456,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 04:56:54
0.079,0.0397,0.3928,0,0.9468,0.986,0.9711,0.246,0.246,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 04:58:23
0.0735,0.0398,0.3372,0,0.9465,0.986,0.9709,0.2459,0.2459,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 04:59:52
0.07,0.0397,0.3023,0,0.947,0.9861,0.9712,0.2454,0.2454,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 05:01:21
0.0673,0.0395,0.2786,0,0.9473,0.9862,0.9714,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:02:50
0.0664,0.0396,0.2678,0,0.947,0.9861,0.9713,0.2458,0.2458,0,0,0.8493,0.9577,0.9104,0.1,2024-06-07 05:04:20
0.0671,0.0391,0.2797,0,0.9472,0.9861,0.9713,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:05:50
0.0688,0.0395,0.293,0,0.9467,0.986,0.9711,0.2459,0.2459,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:07:20
0.0706,0.0394,0.312,0,0.9473,0.9862,0.9714,0.2455,0.2455,0,0,0.8493,0.9578,0.9104,0.1,2024-06-07 05:08:50
0.0802,0.0395,0.4077,0,0.9471,0.9861,0.9713,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:10:21
0.078,0.0393,0.3876,0,0.9472,0.9861,0.9714,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:11:51
0.0938,0.0398,0.5404,0,0.947,0.9861,0.9712,0.2457,0.2457,0,0,0.8493,0.9578,0.9104,0.1,2024-06-07 05:13:22
0.1156,0.0396,0.7603,0,0.9469,0.986,0.9711,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:14:53
0.1393,0.039,1.0029,0,0.9473,0.9861,0.9714,0.2456,0.2456,0,0,0.8493,0.9578,0.9104,0.1,2024-06-07 05:16:24
0.134,0.0393,0.9466,0,0.9476,0.9862,0.9716,0.2459,0.2459,0,0,0.8495,0.9578,0.9105,0.1,2024-06-07 05:17:55
0.1295,0.0395,0.9,0,0.9471,0.9861,0.9713,0.2459,0.2459,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:19:26
0.1256,0.0398,0.8584,0,0.9469,0.986,0.9711,0.2457,0.2457,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:20:58
0.1288,0.0393,0.8947,0,0.9472,0.9862,0.9713,0.2459,0.2459,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 05:22:30
0.1302,0.0394,0.9081,0,0.947,0.9861,0.9712,0.2459,0.2459,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:24:01
0.1305,0.0399,0.9062,0,0.9465,0.986,0.9709,0.2458,0.2458,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 05:25:33
0.1305,0.0395,0.9095,0,0.9471,0.9861,0.9713,0.2455,0.2455,0,0,0.8493,0.9578,0.9104,0.1,2024-06-07 05:27:05
0.1493,0.0397,1.0961,0,0.9469,0.9861,0.9712,0.2458,0.2458,0,0,0.8493,0.9577,0.9104,0.1,2024-06-07 05:28:36
0.1493,0.0391,1.1021,0,0.9476,0.9862,0.9716,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:30:08
0.1497,0.0398,1.0997,0,0.9468,0.986,0.9711,0.2457,0.2457,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:31:40
0.149,0.0396,1.0948,0,0.9469,0.9861,0.9712,0.2458,0.2458,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:33:11
0.1482,0.0395,1.0872,0,0.9471,0.9861,0.9713,0.2458,0.2458,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 05:34:42
0.1473,0.0401,1.0719,0,0.9465,0.986,0.9709,0.2457,0.2457,0,0,0.8494,0.9578,0.9105,0.1,2024-06-07 05:36:14
0.1449,0.0393,1.0554,0,0.9473,0.9862,0.9714,0.2456,0.2456,0,0,0.8494,0.9578,0.9104,0.1,2024-06-07 05:37:46
0.146,0.0394,1.0661,0,0.9473,0.9861,0.9714,0.2457,0.2457,0,0,0.8493,0.9578,0.9104,0.1,2024-06-07 05:39:17
