t_loss,t_supervised_loss,t_contrastive_loss,t_consistency_loss,t_miou,t_accuracy,t_dice,v_loss,v_supervised_loss,v_contrastive_loss,v_consistency_loss,v_miou,v_accuracy,v_dice,PatchCL_weight,time
0.0479,0.0381,0.0982,0,0.9516,0.9882,0.9727,0.0742,0.0742,0,0,0.9358,0.9834,0.9587,0.1,2024-06-07 02:19:19
0.0485,0.0384,0.1004,0,0.9516,0.9882,0.9726,0.0751,0.0751,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 02:19:56
0.0488,0.0387,0.1008,0,0.9504,0.988,0.9718,0.0752,0.0752,0,0,0.9363,0.9833,0.959,0.1,2024-06-07 02:20:32
0.049,0.0392,0.0986,0,0.9496,0.9877,0.9714,0.0754,0.0754,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 02:21:09
0.0481,0.0382,0.0986,0,0.9512,0.9881,0.9723,0.0743,0.0743,0,0,0.9363,0.9834,0.959,0.1,2024-06-07 02:21:47
0.0487,0.0389,0.0987,0,0.9507,0.9879,0.9721,0.0744,0.0744,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 02:22:25
0.0482,0.0383,0.0989,0,0.9515,0.9882,0.9724,0.0756,0.0756,0,0,0.9361,0.9832,0.9588,0.1,2024-06-07 02:23:03
0.0482,0.0384,0.0987,0,0.951,0.9882,0.9722,0.0764,0.0764,0,0,0.9358,0.9831,0.9586,0.1,2024-06-07 02:23:42
0.0482,0.0383,0.0987,0,0.9511,0.9881,0.9723,0.0746,0.0746,0,0,0.9357,0.9833,0.9586,0.1,2024-06-07 02:24:20
0.0481,0.0382,0.0999,0,0.9514,0.9882,0.9724,0.075,0.075,0,0,0.936,0.9833,0.9588,0.1,2024-06-07 02:24:59
0.0485,0.0386,0.0996,0,0.9506,0.9881,0.972,0.0749,0.0749,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 02:25:38
0.0484,0.0385,0.0987,0,0.9507,0.9881,0.972,0.0753,0.0753,0,0,0.9364,0.9833,0.9591,0.1,2024-06-07 02:26:16
0.0489,0.039,0.099,0,0.9507,0.988,0.972,0.0764,0.0764,0,0,0.9361,0.9831,0.9588,0.1,2024-06-07 02:26:55
0.0478,0.0379,0.099,0,0.9516,0.9882,0.9726,0.0746,0.0746,0,0,0.9359,0.9833,0.9587,0.1,2024-06-07 02:27:34
0.0492,0.0393,0.099,0,0.9505,0.988,0.9719,0.0742,0.0742,0,0,0.936,0.9834,0.9588,0.1,2024-06-07 02:28:12
0.0485,0.0381,0.1037,0,0.9517,0.9882,0.9726,0.0745,0.0745,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 02:28:51
0.0485,0.0386,0.0989,0,0.9504,0.9879,0.9718,0.0735,0.0735,0,0,0.9357,0.9834,0.9587,0.1,2024-06-07 02:29:30
0.0488,0.0389,0.0989,0,0.9505,0.9879,0.9719,0.0756,0.0756,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 02:30:08
0.0489,0.039,0.0992,0,0.951,0.9881,0.9723,0.0748,0.0748,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 02:30:47
0.0494,0.0394,0.1001,0,0.9502,0.9878,0.9716,0.0736,0.0736,0,0,0.9358,0.9834,0.9587,0.1,2024-06-07 02:31:26
0.0488,0.0389,0.0986,0,0.951,0.988,0.9722,0.0746,0.0746,0,0,0.936,0.9834,0.9588,0.1,2024-06-07 02:32:05
0.0487,0.0389,0.0986,0,0.9511,0.9881,0.9724,0.0747,0.0747,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 02:32:43
0.0481,0.0382,0.0989,0,0.9511,0.9881,0.9723,0.0736,0.0736,0,0,0.9363,0.9836,0.9591,0.1,2024-06-07 02:33:22
0.0487,0.0389,0.0989,0,0.9506,0.9879,0.972,0.0743,0.0743,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 02:34:01
0.0492,0.0385,0.1065,0,0.9505,0.988,0.972,0.075,0.075,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 02:34:39
0.0486,0.0386,0.0993,0,0.9511,0.9881,0.9723,0.0739,0.0739,0,0,0.9363,0.9834,0.959,0.1,2024-06-07 02:35:18
0.0485,0.0386,0.0987,0,0.9506,0.988,0.9717,0.0751,0.0751,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 02:35:56
0.0485,0.0385,0.0997,0,0.9506,0.988,0.9719,0.0745,0.0745,0,0,0.9359,0.9833,0.9587,0.1,2024-06-07 02:36:35
0.0489,0.039,0.0987,0,0.9507,0.988,0.972,0.0751,0.0751,0,0,0.9363,0.9834,0.959,0.1,2024-06-07 02:37:14
0.0481,0.0382,0.0987,0,0.9512,0.9882,0.9724,0.0758,0.0758,0,0,0.9362,0.9831,0.9589,0.1,2024-06-07 02:37:52
0.0493,0.0394,0.0987,0,0.9502,0.9879,0.9717,0.074,0.074,0,0,0.9358,0.9835,0.9588,0.1,2024-06-07 02:38:31
0.0484,0.0385,0.099,0,0.9505,0.9881,0.972,0.0752,0.0752,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 02:39:09
0.0483,0.0384,0.0987,0,0.9508,0.9881,0.9722,0.0749,0.0749,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 02:39:48
0.0478,0.0379,0.0991,0,0.9508,0.9881,0.9722,0.0735,0.0735,0,0,0.9362,0.9835,0.959,0.1,2024-06-07 02:40:27
0.0487,0.0387,0.0993,0,0.9507,0.988,0.972,0.0758,0.0758,0,0,0.9363,0.9832,0.9589,0.1,2024-06-07 02:41:05
0.0485,0.0382,0.1026,0,0.9509,0.9881,0.9722,0.0746,0.0746,0,0,0.9361,0.9833,0.9588,0.1,2024-06-07 02:41:44
0.0484,0.0384,0.0998,0,0.9508,0.9881,0.9719,0.0745,0.0745,0,0,0.9358,0.9833,0.9587,0.1,2024-06-07 02:42:22
0.0489,0.0383,0.1063,0,0.951,0.9882,0.9722,0.0747,0.0747,0,0,0.9359,0.9833,0.9588,0.1,2024-06-07 02:43:01
0.0475,0.0376,0.0991,0,0.9516,0.9883,0.9726,0.0758,0.0758,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 02:43:39
0.049,0.0391,0.0988,0,0.9505,0.9879,0.9718,0.0743,0.0743,0,0,0.9355,0.9833,0.9585,0.1,2024-06-07 02:44:18
0.048,0.0382,0.0986,0,0.951,0.9881,0.9722,0.0743,0.0743,0,0,0.936,0.9834,0.9588,0.1,2024-06-07 02:44:57
0.0485,0.0386,0.0989,0,0.9505,0.9881,0.972,0.0757,0.0757,0,0,0.9361,0.9832,0.9589,0.1,2024-06-07 02:45:35
0.0484,0.0384,0.0999,0,0.9507,0.988,0.9721,0.0742,0.0742,0,0,0.9356,0.9832,0.9586,0.1,2024-06-07 02:46:13
0.0479,0.0381,0.0987,0,0.951,0.9881,0.9723,0.0747,0.0747,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 02:46:52
0.0485,0.0381,0.1041,0,0.9513,0.9882,0.9724,0.0755,0.0755,0,0,0.9361,0.9832,0.9588,0.1,2024-06-07 02:47:31
0.0487,0.0389,0.0987,0,0.9505,0.988,0.972,0.0756,0.0756,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 02:48:09
0.049,0.0386,0.1036,0,0.9509,0.9881,0.972,0.0753,0.0753,0,0,0.9361,0.9832,0.9589,0.1,2024-06-07 02:48:48
0.0479,0.038,0.0993,0,0.9508,0.9882,0.9721,0.0748,0.0748,0,0,0.9359,0.9833,0.9587,0.1,2024-06-07 02:49:27
0.0502,0.0403,0.0991,0,0.9498,0.9878,0.9714,0.075,0.075,0,0,0.936,0.9833,0.9588,0.1,2024-06-07 02:50:06
0.0488,0.0389,0.0989,0,0.9503,0.9879,0.9718,0.0754,0.0754,0,0,0.936,0.9833,0.9588,0.1,2024-06-07 02:50:44
0.0498,0.04,0.0986,0,0.9507,0.9879,0.9719,0.0738,0.0738,0,0,0.936,0.9834,0.9589,0.1,2024-06-07 02:51:23
0.0479,0.038,0.0989,0,0.9514,0.9882,0.9725,0.075,0.075,0,0,0.9359,0.9833,0.9588,0.1,2024-06-07 02:52:02
0.0477,0.0378,0.0989,0,0.9513,0.9882,0.9724,0.0746,0.0746,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 02:52:40
0.048,0.0382,0.0987,0,0.951,0.9882,0.9722,0.0743,0.0743,0,0,0.9359,0.9833,0.9588,0.1,2024-06-07 02:53:18
0.0477,0.0378,0.0987,0,0.9516,0.9883,0.9727,0.075,0.075,0,0,0.9363,0.9833,0.959,0.1,2024-06-07 02:53:57
0.0486,0.0388,0.0987,0,0.951,0.988,0.9722,0.0743,0.0743,0,0,0.9359,0.9833,0.9588,0.1,2024-06-07 02:54:35
0.0487,0.0388,0.0987,0,0.951,0.9881,0.9723,0.0755,0.0755,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 02:55:14
0.0481,0.0382,0.0996,0,0.951,0.9881,0.9722,0.0748,0.0748,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 02:55:53
0.0482,0.0383,0.099,0,0.951,0.9881,0.9722,0.0758,0.0758,0,0,0.9363,0.9833,0.959,0.1,2024-06-07 02:56:31
0.0485,0.0382,0.1033,0,0.9521,0.9883,0.973,0.0758,0.0758,0,0,0.936,0.9831,0.9588,0.1,2024-06-07 02:57:10
0.05,0.0386,0.1137,0,0.9511,0.988,0.9723,0.0747,0.0747,0,0,0.9362,0.9835,0.959,0.1,2024-06-07 02:57:49
0.0496,0.0383,0.1133,0,0.9511,0.9882,0.9723,0.0741,0.0741,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 02:58:28
0.0495,0.0382,0.113,0,0.9514,0.9881,0.9725,0.075,0.075,0,0,0.936,0.9834,0.9588,0.1,2024-06-07 02:59:06
0.0496,0.0383,0.1128,0,0.9508,0.9881,0.972,0.0732,0.0732,0,0,0.9359,0.9835,0.9589,0.1,2024-06-07 02:59:45
0.05,0.0385,0.1148,0,0.951,0.9881,0.9723,0.0754,0.0754,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 03:00:24
0.0494,0.0381,0.1132,0,0.9509,0.9882,0.9721,0.0758,0.0758,0,0,0.9364,0.9833,0.9591,0.1,2024-06-07 03:01:02
0.0491,0.0391,0.0994,0,0.9506,0.988,0.9719,0.0742,0.0742,0,0,0.9356,0.9833,0.9586,0.1,2024-06-07 03:01:41
0.0491,0.0392,0.0993,0,0.9506,0.9881,0.9719,0.0743,0.0743,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 03:02:20
0.0487,0.0388,0.099,0,0.9508,0.9881,0.9719,0.0753,0.0753,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 03:02:58
0.0485,0.0387,0.0987,0,0.9514,0.9881,0.9725,0.0748,0.0748,0,0,0.9357,0.9832,0.9586,0.1,2024-06-07 03:03:37
0.0485,0.0386,0.099,0,0.9505,0.988,0.9718,0.0761,0.0761,0,0,0.9361,0.9831,0.9588,0.1,2024-06-07 03:04:15
0.0488,0.0389,0.0987,0,0.9501,0.9879,0.9717,0.0755,0.0755,0,0,0.936,0.9833,0.9588,0.1,2024-06-07 03:04:54
0.0476,0.0377,0.099,0,0.9518,0.9883,0.9727,0.0742,0.0742,0,0,0.9361,0.9835,0.9589,0.1,2024-06-07 03:05:32
0.0483,0.0382,0.1002,0,0.9511,0.9881,0.9723,0.0757,0.0757,0,0,0.9361,0.9831,0.9588,0.1,2024-06-07 03:06:11
0.0467,0.0368,0.099,0,0.9512,0.9882,0.9724,0.0742,0.0742,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 03:06:50
0.0482,0.0383,0.099,0,0.9507,0.9882,0.9719,0.0761,0.0761,0,0,0.9361,0.9831,0.9588,0.1,2024-06-07 03:07:28
0.0472,0.0373,0.0989,0,0.9519,0.9884,0.9728,0.0762,0.0762,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 03:08:07
0.0492,0.0393,0.0991,0,0.9503,0.9879,0.9718,0.0752,0.0752,0,0,0.9358,0.9832,0.9587,0.1,2024-06-07 03:08:45
0.0479,0.038,0.099,0,0.9509,0.9882,0.9721,0.0751,0.0751,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 03:09:24
0.0475,0.0376,0.0987,0,0.9514,0.9883,0.9724,0.0758,0.0758,0,0,0.9363,0.9833,0.959,0.1,2024-06-07 03:10:03
0.0485,0.0385,0.0993,0,0.9509,0.988,0.9721,0.0743,0.0743,0,0,0.9361,0.9833,0.9588,0.1,2024-06-07 03:10:42
0.049,0.0391,0.0987,0,0.9513,0.9881,0.9723,0.075,0.075,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 03:11:20
0.0488,0.0388,0.0993,0,0.9509,0.9881,0.9721,0.075,0.075,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 03:11:59
0.0492,0.0394,0.099,0,0.9502,0.9878,0.9717,0.0762,0.0762,0,0,0.9363,0.9832,0.959,0.1,2024-06-07 03:12:38
0.048,0.0382,0.0987,0,0.9511,0.9882,0.9723,0.074,0.074,0,0,0.936,0.9834,0.9588,0.1,2024-06-07 03:13:16
0.048,0.0381,0.0992,0,0.9511,0.9881,0.9723,0.0742,0.0742,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 03:13:55
0.0489,0.0386,0.1033,0,0.9507,0.9881,0.972,0.0761,0.0761,0,0,0.9361,0.9833,0.9589,0.1,2024-06-07 03:14:33
0.049,0.0391,0.099,0,0.9511,0.9881,0.9722,0.0742,0.0742,0,0,0.9362,0.9834,0.959,0.1,2024-06-07 03:15:12
0.048,0.0381,0.0992,0,0.9516,0.9882,0.9725,0.0756,0.0756,0,0,0.9361,0.9831,0.9589,0.1,2024-06-07 03:15:50
0.049,0.0391,0.0989,0,0.9507,0.988,0.9719,0.0759,0.0759,0,0,0.9362,0.9831,0.9589,0.1,2024-06-07 03:16:29
0.0479,0.0379,0.0999,0,0.9518,0.9884,0.9727,0.0748,0.0748,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 03:17:08
0.0484,0.0385,0.0989,0,0.9504,0.988,0.9719,0.0749,0.0749,0,0,0.9361,0.9834,0.9589,0.1,2024-06-07 03:17:47
0.0487,0.0386,0.1004,0,0.9508,0.9881,0.972,0.0757,0.0757,0,0,0.9361,0.9832,0.9588,0.1,2024-06-07 03:18:25
0.0488,0.0388,0.0995,0,0.9507,0.988,0.972,0.0742,0.0742,0,0,0.9362,0.9834,0.959,0.1,2024-06-07 03:19:04
0.0481,0.0382,0.0986,0,0.9512,0.9882,0.9724,0.0757,0.0757,0,0,0.9361,0.9833,0.9588,0.1,2024-06-07 03:19:42
0.0491,0.0392,0.0989,0,0.9506,0.988,0.9718,0.0753,0.0753,0,0,0.9359,0.9832,0.9587,0.1,2024-06-07 03:20:21
0.0487,0.0388,0.0986,0,0.9506,0.988,0.9719,0.0766,0.0766,0,0,0.9362,0.9832,0.9589,0.1,2024-06-07 03:21:00
0.0487,0.0388,0.0993,0,0.9507,0.988,0.972,0.0752,0.0752,0,0,0.936,0.9832,0.9588,0.1,2024-06-07 03:21:38
0.0487,0.0385,0.1021,0,0.9511,0.9881,0.9723,0.0755,0.0755,0,0,0.936,0.9833,0.9588,0.1,2024-06-07 03:22:17
0.0488,0.0389,0.0990,0,0.9507,0.9880,0.9720,0.0754,0.0754,0,0,0.9362,0.9833,0.9589,0.1,2024-06-07 03:22:56
